Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.telephony.TelephonyManager_listen,API_SystemManager_android.content.BroadcastReceiver_abortBroadcast,API_SMS_android.telephony.SmsManager_sendTextMessage,API_SMS_android.telephony.SmsManager_sendMultipartTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_debug,Logcat_verbose,Logcat_error,Logcat_info,Logcat_warning,Logcat_total,Process_total,Category,Family
41932,4520,12300,29220,97216,4532,13299,11149,2149,21,1,6,1,2,11,27,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,4,4,32,0,28,28,0,28,0,0,32,0,0,12,0,20,40,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,4,0,0,0,0,3,1,3957,1926,124,2498,657,9162,191,Trojan_Spy,sandr
36344,1140,10968,31180,77016,1144,10058,6679,3378,0,0,5,0,2,5,24,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,32,0,1,0,0,0,0,4,1,3482,108,5506,1881,857,11834,193,Trojan_Spy,<unknown>
39594,3840,12156,27492,91696,5376,15224,12231,2992,21,1,5,1,2,10,26,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,3,3,0,0,3,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,17,0,16,0,0,0,0,2,1,111,6565,2397,3034,664,12771,191,Trojan_Spy,smsthief
50405,5144,11912,35916,98964,6760,20867,15904,4962,98,7,8,4,2,36,38,23,21,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,58,22,0,0,16,8,6,0,0,0,0,2,0,112,1072,3193,2337,3795,10509,193,Trojan_Spy,smsthief
83859,10140,8484,46572,124452,16128,30060,25967,4092,145,7,6,3,4,35,40,16,57,3,0,3,0,0,4,2,3,0,0,3,2,8,0,0,0,2,0,0,1,0,1,1,0,1,1,1,1,0,0,2,0,30,31,8,2,2,2,52,30,11,12,2,5,0,0,3,0,0,0,4,3,0,0,5,2,2,0,3,0,0,2,2,0,2,0,0,0,0,40,0,0,6,0,1,14488,51,11118,130,4,0,2014,1036,111,2942,1712,7815,193,Trojan_Spy,smforw
37417,4140,11192,28452,77992,4152,7917,6208,1708,0,0,4,0,2,3,23,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,31,0,4,0,0,0,0,2,0,111,1458,4102,3149,777,9597,190,Trojan_Spy,smsthief
96725,15928,8516,54368,144660,16416,33232,27729,5502,76,1,5,2,4,34,36,16,58,3,0,6,0,0,15,5,8,0,0,4,4,13,0,0,0,4,0,0,2,0,2,2,0,2,2,2,2,0,0,3,0,68,74,6,4,4,4,210,114,23,26,4,11,0,0,6,0,0,0,6,8,0,0,3,3,3,0,6,2,0,5,5,0,4,0,0,0,0,60,0,0,11,0,2,2238403,1897,91016,1307,3,0,1075,128,2247,478,1140,5068,192,Trojan_Spy,smforw
43159,4072,10184,31652,78960,5812,14147,11596,2550,19,1,5,1,2,10,25,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,5,0,0,0,0,2,0,1389,5643,732,1665,109,9538,189,Trojan_Spy,smforw
42734,1068,11228,37296,79520,1072,7921,6124,1796,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,2,0,830,3872,3315,165,2268,10450,193,Trojan_Spy,smsthief
42808,3368,11416,32728,75620,3380,15133,10843,4289,5,1,5,1,2,9,26,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,17,0,4,0,0,0,0,3,0,1789,760,3509,2983,116,9157,187,Trojan_Spy,qqspy
40714,1040,11172,35284,79384,1044,7940,6177,1762,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,2,0,2075,673,2766,122,2954,8590,191,Trojan_Spy,smsthief
40692,1052,11060,35840,74548,1056,7941,6322,1618,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0,2,0,1164,2870,1377,2886,133,8430,195,Trojan_Spy,smsthief
90634,21064,8464,38824,134012,24012,28365,24524,3840,32,1,5,2,4,39,37,16,59,3,0,1,0,0,7,7,6,0,0,4,5,18,0,0,0,4,0,0,2,0,2,2,0,2,2,2,2,0,0,4,0,61,66,6,8,4,4,62,40,24,26,4,11,0,0,6,0,0,0,6,6,0,0,4,4,4,0,6,2,0,7,7,0,3,0,0,0,0,60,0,0,13,0,2,20388,108,18203,193,4,0,980,2265,1739,3158,164,8306,194,Trojan_Spy,smforw
43421,1156,11128,37952,74884,1160,7922,6120,1801,0,0,4,0,2,3,23,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,23,0,1,0,0,0,0,2,0,116,2551,3190,821,3255,9933,191,Trojan_Spy,smsthief
37404,2832,12212,27148,93288,2884,12395,11195,1199,20,1,5,1,2,10,26,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,10,0,8,0,0,0,0,3,0,8397,879,2512,3046,109,14943,192,Trojan_Spy,smforw
36600,816,11112,31412,80088,824,10039,6745,3293,0,0,5,0,2,5,24,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,9,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,30,0,1,0,0,0,0,4,1,2790,6190,1608,729,128,11445,192,Trojan_Spy,smsthief
31506,2492,12596,24032,75652,2504,8949,5054,3894,0,0,5,1,2,2,25,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,6,6,48,0,42,42,0,42,0,0,48,0,0,20,0,34,68,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,7,944,10,1802,12,3,1,751,6562,1998,3235,114,12660,190,Trojan_Spy,sandr
34618,608,11080,30176,79856,616,10066,6826,3239,0,0,5,0,2,5,24,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,0,2,0,0,0,0,4,1,908,1916,3091,123,3242,9280,197,Trojan_Spy,smsthief
34733,460,11180,30424,77508,468,10063,6810,3252,0,0,5,0,2,5,24,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,9,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,24,0,1,0,0,0,0,4,1,1365,7492,1218,110,577,10762,196,Trojan_Spy,smsthief
38951,1016,11240,33388,78732,1020,7919,6061,1857,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,2,0,2335,1004,2233,2664,106,8342,193,Trojan_Spy,smsthief
43017,648,11232,38604,71948,652,7936,6057,1878,0,0,4,0,2,3,23,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,24,0,1,0,0,0,0,2,0,2027,918,3224,111,3765,10045,194,Trojan_Spy,smsthief
97556,9624,8452,62544,124096,12672,32682,26809,5872,70,2,5,2,4,32,37,13,50,3,0,4,0,0,16,8,9,0,0,5,8,18,0,0,0,6,0,0,3,0,3,3,0,3,3,3,3,0,0,4,0,87,93,8,8,6,6,309,167,31,36,6,16,0,0,9,0,0,0,6,9,0,0,3,2,4,0,9,3,0,8,8,0,5,0,0,0,0,80,0,0,17,0,3,1064743,1237,137783,1165,4,0,105,1485,936,1174,2634,6334,192,Trojan_Spy,smforw
29108,448,11284,24316,70204,456,7944,5420,2523,0,0,4,0,2,3,30,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,974,3505,1744,126,2776,9125,195,Trojan_Spy,smsthief
52023,5940,12120,37648,97740,5956,15500,11371,4128,21,1,6,1,2,12,27,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,26,0,26,26,0,26,0,0,26,0,0,15,0,26,52,2,0,443,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,672,0,0,0,0,0,0,0,0,0,0,0,37,0,7,0,0,9436,153,3,1,184,2635,727,2760,12723,19029,191,Trojan_Spy,sandr
35828,724,11172,30028,82284,728,10036,6409,3626,0,0,5,0,2,5,24,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,10,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,24,0,1,0,0,0,0,4,1,3416,3743,175,1625,954,9913,192,Trojan_Spy,smsthief
106062,32168,10624,57884,109028,39864,36583,30335,6247,167,8,11,7,4,43,43,12,51,3,0,2,0,0,2,0,2,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,8,0,24,25,0,26,0,0,15,15,8,0,0,0,2,0,4,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,32,0,0,16,0,1,2673,27,5467,30,2,1,1586,364,2819,807,2870,8446,194,Trojan_Spy,spyagent
42792,500,11144,38700,71764,504,7925,6215,1709,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,24,0,1,0,0,0,0,2,0,1902,2365,111,641,4833,9852,193,Trojan_Spy,<unknown>
124172,23488,11852,91156,77752,24860,43428,33388,10039,206,5,13,10,4,43,44,13,46,3,0,10,0,0,69,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,47,4,18,0,0,264,132,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,220,0,0,12,0,1,7576488,6465,292639,4280,2,1,1700,114,1649,3209,3507,10179,191,Trojan_Spy,smsthief
44091,1152,11156,38240,80800,1156,7941,6408,1532,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,23,0,1,0,0,0,0,2,0,169,2139,5666,916,3643,12533,193,Trojan_Spy,smsthief
45954,1076,11004,40092,80872,1080,7937,6014,1922,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,27,0,1,0,0,0,0,2,0,1508,115,3228,1140,3588,9579,192,Trojan_Spy,smsthief
34628,880,11112,28684,81592,892,9975,7021,2953,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2,0,0,0,0,2,0,126,1877,947,2705,2455,8110,195,Trojan_Spy,smsthief
40523,4840,12112,27404,90116,6452,15223,12301,2921,21,1,5,1,2,10,27,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,3,3,0,3,0,0,3,0,0,6,0,3,6,2,0,4,4,0,0,4,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,23,0,19,0,0,0,0,2,2,106,15153,634,3110,3277,22280,191,Trojan_Spy,smsthief
37407,2700,11176,29216,83756,2708,12018,8316,3701,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,34,0,4,0,0,0,0,4,1,2168,674,102,4111,3872,10927,190,Trojan_Spy,smsthief
44841,1360,11112,39444,75312,1364,7937,6020,1916,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,26,0,1,0,0,0,0,2,0,944,3636,4977,106,2276,11939,192,Trojan_Spy,smsthief
51510,5612,10812,37640,100568,5628,20370,14542,5827,21,0,6,1,3,13,27,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,4,4,40,0,36,36,0,36,0,0,40,0,0,16,0,28,56,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,4,0,0,0,0,3,1,3277,2221,891,148,6584,13121,193,Trojan_Spy,sandr
34673,540,11164,30324,79504,544,10062,6691,3370,0,0,5,0,2,5,24,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,26,0,1,0,0,0,0,4,1,145,914,3142,3538,1504,9243,199,Trojan_Spy,smsthief
91920,13548,8524,49940,123820,19520,33338,28484,4853,132,4,7,4,4,39,39,16,61,3,0,7,0,0,8,6,7,0,0,3,2,12,0,0,0,2,0,0,1,0,1,1,0,1,1,1,1,0,0,3,0,40,43,6,6,2,2,54,32,14,14,2,6,0,0,3,0,0,0,4,7,0,0,3,3,3,0,3,1,0,6,6,0,2,0,0,0,0,60,0,0,8,0,1,16609,70,12390,136,4,0,1753,894,2284,112,3096,8139,193,Trojan_Spy,smforw
44735,1068,11148,38928,78704,1072,7936,6044,1891,0,0,4,0,2,3,23,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,25,0,1,0,0,0,0,2,0,2126,684,110,3309,5259,11488,192,Trojan_Spy,smsthief
54723,7156,11844,36348,95092,10108,21972,17608,4363,109,6,5,2,2,16,27,4,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,17,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,20,0,0,9,0,3,1292,19,1384,19,2,0,536,1983,2786,2494,146,7945,192,Trojan_Spy,smforw
29190,780,12176,24688,74336,792,8959,5390,3568,0,0,4,0,2,3,29,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,2183,3249,1521,1183,123,8259,197,Trojan_Spy,smsthief
93310,15656,8440,47400,113136,21628,31373,26756,4616,115,4,6,3,4,35,39,15,57,3,0,6,0,0,8,4,6,0,0,3,2,8,0,0,0,2,0,0,1,0,1,1,0,1,1,1,1,0,0,2,0,39,43,6,2,2,2,74,42,13,14,2,5,0,0,3,0,0,0,4,6,0,0,2,2,2,0,3,1,0,4,4,0,2,0,0,0,0,40,0,0,6,0,1,26845,81,12853,132,4,0,1777,116,759,2967,1735,7354,192,Trojan_Spy,smforw
31657,2208,11244,24236,81576,2220,8944,5159,3784,0,0,4,0,2,3,25,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,2,0,112,877,1617,2185,3932,8723,196,Trojan_Spy,smsthief
89708,17568,8416,44564,139972,19904,30445,26391,4053,64,1,5,2,4,39,37,12,48,3,0,3,0,0,8,6,7,0,0,5,7,18,0,0,0,6,0,0,3,0,3,3,0,3,3,3,3,0,0,4,0,88,97,6,6,7,7,60,43,35,40,6,15,0,0,9,0,0,0,10,7,0,0,4,3,4,0,9,3,0,6,6,0,5,0,0,0,0,100,0,0,16,0,3,0,0,0,0,4,0,3416,1973,1223,125,2382,9119,190,Trojan_Spy,smforw
96493,21292,8448,45408,136560,22412,30697,26209,4487,88,1,6,3,4,36,37,15,55,3,0,5,0,0,10,5,8,0,0,6,4,14,0,0,0,4,0,0,2,0,2,2,0,2,2,2,2,0,0,4,0,68,74,6,4,4,4,126,72,27,32,4,11,0,0,6,0,0,0,6,8,0,0,3,3,4,0,6,2,0,5,5,0,4,0,0,0,0,80,0,0,12,0,2,42153,145,25154,271,3,0,3301,2133,995,113,1971,8513,192,Trojan_Spy,smforw
90935,19060,8424,40492,134472,25052,29360,25441,3918,56,1,5,2,4,30,38,26,57,3,0,1,0,0,3,4,3,0,0,2,4,14,0,0,0,4,0,0,2,0,2,2,0,2,2,2,2,0,0,3,0,56,64,4,4,5,5,20,20,25,28,4,10,0,0,6,0,0,0,8,3,0,0,3,3,3,0,6,2,0,4,4,0,4,0,0,0,0,60,0,0,11,0,2,7795,69,13932,167,4,0,3214,1073,2253,124,1862,8526,194,Trojan_Spy,smforw
35543,988,11072,29628,81424,992,10013,6149,3863,0,0,5,0,2,5,24,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,0,2,0,0,0,0,4,1,2942,2018,112,593,1944,7609,193,Trojan_Spy,smsthief
41369,3240,12084,30396,70308,3256,7965,5593,2371,8,1,5,1,2,8,27,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,16,0,0,0,0,2,0,1962,2473,1186,564,141,6326,194,Trojan_Spy,smforw
37495,3120,11872,29068,67264,3124,7902,4708,3193,0,0,2,0,2,2,23,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,9,0,0,0,0,3,0,834,3496,120,2797,3180,10427,190,Trojan_Spy,smsthief
