Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_postUrl,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getNetworkId,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SystemManager_android.content.BroadcastReceiver_abortBroadcast,API_SMS_android.telephony.SmsManager_sendTextMessage,API_SMS_android.telephony.SmsManager_sendMultipartTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.location.Location_getLatitude,API_DeviceData_android.location.Location_getLongitude,API_DeviceData_android.media.AudioRecord_startRecording,API_DeviceData_android.media.MediaRecorder_start,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_verbose,Logcat_info,Logcat_debug,Logcat_error,Logcat_warning,Logcat_total,Process_total,Category,Family
97732,16732,10660,67060,97484,21776,54155,47128,7026,180,19,6,2,4,38,37,27,53,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,2,0,1853,267,722,2401,4485,9728,195,Trojan,styricka
74701,6480,10908,56060,103580,10232,33845,27490,6354,297,14,13,10,2,23,39,15,32,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,12,1,0,24,24,15,2,0,0,2,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,13,2,1,7821,88,13796,96,3,0,309,916,3837,2136,2426,9624,191,Trojan,gappusin
36005,1448,11216,28952,86560,1456,11215,7946,3268,48,3,6,2,2,9,29,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,1224,541,148,1320,2255,5488,190,Trojan,smsagent
70554,3808,10728,55804,102712,7812,21924,17656,4267,204,11,6,3,2,20,39,6,24,0,0,0,76,29,0,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,0,0,0,0,0,0,0,0,53,53,54,52,69,52,0,0,4,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,1201,12,5180,13,3,0,592,3312,124,2954,2626,9608,192,Trojan,autoins
43346,3496,12272,31956,96384,3668,12368,9454,2913,7,2,4,1,2,9,29,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,36,36,36,22,22,0,0,0,11,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,11,11416,72,12576,100,4,0,1998,2690,1733,490,246,7157,190,Trojan,gappusin
81747,30900,10932,40728,110256,32328,18643,15386,3257,36,2,4,1,4,31,33,8,32,4,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,75,0,0,0,10,0,65,65,0,65,2,2,10,0,0,0,0,120,110,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,50,0,10,34412,105,16483,123,2,0,4330,904,537,2402,3662,11835,193,Trojan,rusms
71513,5216,10604,58228,101172,5388,24905,19321,5583,111,2,7,2,4,31,33,18,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1,0,1,1,0,0,0,0,65,7,7,1,0,0,3,5,3,6,10,0,30,30,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,130,85,1,2,0,0,0,0,0,0,3,0,1,2652,21,15920,23,8,1,3429,1782,747,2492,115,8565,193,Trojan,mytrackp
83059,5364,10620,68700,103720,5588,27699,21093,6605,138,2,10,3,4,32,35,25,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,3,0,3,1,0,0,0,0,80,10,10,1,0,0,6,8,4,8,8,2,45,45,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,160,102,3,4,0,0,0,0,0,0,4,0,1,3958,31,24277,41,9,2,567,3099,2215,119,2020,8020,191,Trojan,mytrackp
110831,24932,11460,74604,96648,25984,41865,33311,8553,108,5,9,5,4,42,44,13,44,3,1,3,30,12,11,0,9,5,0,0,0,8,7,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,54,0,10,0,0,218,138,49,4,0,0,28,0,2,0,0,0,0,0,5,0,0,4,2,0,0,4,0,0,9,9,0,0,0,0,0,0,6,60,0,0,0,0,0,0,0,0,15,8,2,872398,1024,125045,1052,3,1,1828,695,3600,1797,272,8192,197,Trojan,gappusin
49976,5592,11008,35616,102524,5636,15885,11641,4243,77,4,5,2,2,13,31,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,17,0,0,4,2,0,4,4,15,19,0,0,2,0,0,0,0,0,0,3,0,6,6,10,5,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,7626,31,3165,44,3,0,1861,144,2100,1135,602,5842,189,Trojan,smsagent
42295,5340,12120,30448,89972,5352,13291,10755,2535,5,1,8,1,2,18,30,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,78,156,21,0,0,0,0,0,41,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,12,52,0,0,0,0,0,0,0,0,15,0,13,80,2,9000,150,5,3,135,5245,1420,670,1603,9073,194,Trojan,smsagent
48374,10248,8884,22300,79616,13940,13840,11513,2326,35,2,4,1,2,10,27,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,7,5696,39,3248,47,3,0,1936,2782,711,3009,115,8553,193,Trojan,autosms
73141,25400,10832,38316,94124,26040,12018,7951,4066,0,0,5,1,5,11,35,7,27,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,11,73,0,0,0,21,0,23,23,29,52,10,10,21,0,0,28,0,64,64,6,0,42,42,79,108,20,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,30,0,4,1,1,0,0,0,0,0,0,46,5,0,0,0,10,0,0,0,0,239,1,10,828,8,1832,9,3,3,2448,2636,1144,3972,103,10303,193,Trojan,syringe
69624,4500,10572,56456,103908,4648,24737,19306,5430,90,2,7,2,4,24,33,19,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,0,1,1,0,0,0,0,61,6,6,1,0,0,3,5,3,6,8,0,30,30,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,122,81,1,2,0,0,0,0,0,0,3,0,1,2612,20,15960,22,8,1,112,647,2438,1914,3545,8656,193,Trojan,mytrackp
67784,3944,10680,52540,97908,7980,21454,17275,4178,143,6,6,3,2,15,35,6,26,0,0,0,60,21,0,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,0,0,0,0,0,0,0,2,36,36,48,46,54,39,0,0,4,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,1201,12,5201,13,3,0,2138,1125,2211,575,117,6166,190,Trojan,autoins
37675,7848,10012,18372,78456,7852,11085,8591,2493,6,1,4,1,2,9,26,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,17,12552,107,14582,168,2,0,4996,3380,148,2893,752,12169,191,Trojan,gappusin
30994,1812,13312,24200,76196,1820,7913,4812,3100,0,0,4,0,2,2,22,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,2,0,2727,1276,2984,167,3991,11145,194,Trojan,mobtes
67929,3624,10704,53456,99608,6768,21956,17086,4869,202,14,6,3,2,16,38,6,24,0,0,0,68,25,0,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,0,0,0,0,0,0,0,0,46,46,48,46,60,48,0,0,4,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,1201,12,5203,14,3,0,3560,2541,117,2857,698,9773,191,Trojan,autoins
80362,4540,10588,67708,101600,4664,27949,21874,6074,195,3,9,3,4,36,35,23,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2,0,2,1,0,0,0,0,79,10,10,1,0,0,5,7,4,8,10,2,45,45,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,158,101,2,4,0,0,0,0,0,0,4,0,1,4243,33,24681,44,8,1,1845,2377,112,3046,732,8112,191,Trojan,<unknown>
81559,5576,10524,65472,116540,6364,31170,24532,6637,91,2,7,2,4,29,33,18,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1,0,1,1,0,0,0,0,65,6,6,1,0,0,3,5,3,6,8,0,30,30,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,130,85,1,2,0,0,0,0,0,0,3,0,1,4072,36,18342,42,8,1,3379,725,2707,1777,113,8701,192,Trojan,mytrackp
70236,4360,10796,54704,100216,7972,23908,18972,4935,259,6,13,10,2,22,32,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,73,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,49,49,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,3,0,976,2077,2535,115,3090,8793,191,Trojan,hypay
46733,5244,11068,34976,89856,5260,22471,19419,3051,20,2,6,2,2,10,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,9,0,0,0,0,3,0,5606,2044,117,3505,683,11955,191,Trojan,smsagent
78621,5832,10580,64504,100424,6088,25071,20151,4919,78,2,8,2,4,28,32,23,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2,0,2,1,0,0,0,0,76,11,11,1,0,0,5,8,3,6,10,0,30,30,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,152,96,2,4,0,0,0,0,0,0,3,0,1,3382,29,17160,35,9,1,3141,2347,2388,787,123,8786,190,Trojan,mytrackp
55727,2788,10788,43448,99740,4916,28987,24798,4188,106,6,6,2,2,21,31,14,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,237,545,2563,2011,3995,9351,190,Trojan,styricka
75243,4688,10584,62604,101632,4832,22747,19951,2795,103,2,8,2,4,23,33,22,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2,0,2,1,0,0,0,0,72,10,10,1,0,0,5,8,3,6,8,2,30,30,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,144,92,2,4,0,0,0,0,0,0,3,0,1,2612,20,15992,22,9,1,607,2792,1981,114,1534,7028,191,Trojan,mytrackp
88164,22228,10908,57788,94908,23188,36828,29056,7771,294,1,5,0,4,25,34,14,63,2,0,0,0,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,26,25,21,0,0,0,0,0,22,0,0,0,2,0,0,0,0,0,0,26,21,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,0,1,0,0,0,0,3,1,1795,2775,722,111,2783,8186,192,Trojan,boogr
36491,1432,12512,28752,92176,1448,15237,11535,3701,18,2,7,2,2,11,27,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,40,80,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,20,0,0,0,0,2,1,3910,4602,871,111,6189,15683,191,Trojan,<unknown>
48146,5684,10976,34988,87668,5960,22187,14561,7625,29,1,6,2,2,16,28,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,49,0,0,0,16,0,32,32,1,33,0,0,16,0,0,4,0,44,88,2,14,0,11,1419,1432,16,2,0,0,8,0,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,28,1,5,12936,171,26937,191,4,0,2372,212,832,4367,3677,11460,192,Trojan,styricka
50237,5868,11944,33044,94448,10284,15742,13242,2499,50,2,6,2,2,19,31,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,20,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,2,0,2743,270,664,2234,4365,10276,192,Trojan,styricka
66352,4876,12556,50704,92608,8444,28249,23351,4897,108,6,9,4,2,23,32,9,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,11,0,71,142,0,38,0,0,75,336,14,28,0,0,26,13,0,0,0,0,13,26,13,25,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,19,11,0,0,0,0,2,1,615,1290,154,1543,2325,5927,192,Trojan,wkload
59696,11864,9080,27708,85844,15820,15928,12789,3138,58,8,5,2,2,18,35,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,8,0,2,2788,18,1624,23,3,0,683,4079,2724,121,2235,9842,194,Trojan,autosms
68883,4084,10708,53972,95804,8116,21855,17568,4286,192,5,6,3,2,17,34,5,22,0,0,0,84,31,0,0,0,0,0,0,0,0,2,0,6,0,9,44,0,0,0,15,0,0,0,29,29,0,0,15,0,0,0,0,0,0,0,4,61,61,75,69,81,62,0,0,8,0,9,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,2,1840,18,7908,21,3,0,2975,114,3141,642,2685,9557,191,Trojan,autoins
78388,4248,10628,65256,108760,4456,27499,21028,6470,142,2,9,3,4,29,34,22,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2,0,2,1,0,0,0,0,74,9,9,1,0,0,5,7,4,8,8,2,45,45,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,148,94,2,4,0,0,0,0,0,0,4,0,1,4243,33,24797,44,8,1,652,1736,117,3285,2529,8319,192,Trojan,mytrackp
78275,30576,10740,37128,104568,32472,12981,10130,2850,49,2,4,1,4,26,34,12,32,4,0,2,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,176,0,0,0,0,32,32,16,0,0,0,32,16,0,0,0,0,0,0,51,0,0,59,0,0,0,32,0,0,0,0,0,388,0,0,0,0,0,20,0,0,0,0,0,0,0,0,51,0,16,30588,289,32674,348,3,0,104,8212,1993,3514,681,14504,192,Trojan,<unknown>
69039,3972,10756,56104,95472,6612,21764,16721,5042,127,6,6,3,2,16,35,6,26,0,0,0,85,33,0,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,0,0,0,0,0,0,0,0,62,62,56,54,76,56,0,0,4,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,1124,12,5184,13,3,0,3082,3294,113,2456,612,9557,193,Trojan,autoins
44052,5052,12568,31576,96300,5092,15301,11272,4028,13,2,5,1,2,8,26,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,56,0,0,20,6,0,11,11,49,60,0,0,6,0,4,8,0,0,0,10,4,18,18,38,19,17,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,6,31860,117,11983,140,3,0,3231,2676,251,2630,745,9533,193,Trojan,smsagent
97305,20132,10648,64516,85468,25180,45889,38621,7267,159,2,5,2,5,39,34,11,48,2,0,1,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,4,14,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,6,6,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,11,0,2,968,9,944,11,5,0,4750,2741,198,1857,633,10179,195,Trojan,ginmaster
88108,16156,10628,60844,98908,19244,45103,38740,6362,174,16,6,2,4,42,37,26,47,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,2,0,621,4450,1990,2399,244,9704,193,Trojan,styricka
63225,4804,10656,50936,89408,4924,24423,19183,5239,132,3,10,3,3,28,35,19,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,0,3,1,0,0,0,0,37,9,9,1,0,0,6,10,4,8,9,2,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,74,55,3,2,0,0,0,0,0,0,4,0,1,770,9,1152,11,9,2,733,2558,104,1918,2994,8307,192,Trojan,mytrackp
75236,5384,10620,60920,102032,5672,24848,19790,5057,103,3,8,2,4,30,32,22,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2,0,2,1,0,0,0,0,69,9,9,1,0,0,5,7,3,6,8,0,30,30,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,138,89,2,4,0,0,0,0,0,0,3,0,1,2612,20,15890,22,8,1,3103,2107,612,1857,116,7795,190,Trojan,<unknown>
70498,5352,10632,57152,99556,5492,24771,19639,5131,104,3,7,2,4,25,33,18,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1,0,1,1,0,0,0,0,62,6,6,1,0,0,3,5,3,6,8,0,30,30,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,124,82,1,2,0,0,0,0,0,0,3,0,1,2612,20,15954,22,8,1,1832,109,2611,708,3416,8676,192,Trojan,mytrackp
90876,2020,11056,74916,93036,9556,51373,45309,6063,283,8,13,8,2,26,36,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,13,26,0,12,0,0,18,40,2,4,0,0,4,2,0,0,0,0,2,4,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,2,1,1270,394,134,1173,2376,5347,193,Trojan,<unknown>
124173,3348,10992,104208,93224,12444,85665,79004,6660,297,7,16,11,2,26,39,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,16,32,0,18,0,0,24,46,2,4,0,0,4,2,0,0,0,0,2,4,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,2,1,146,1111,2020,730,2332,6339,190,Trojan,wkload
120812,36840,10528,72412,98436,40504,35953,27845,8107,222,10,7,4,4,34,45,10,42,3,0,1,70,26,1,0,0,0,0,0,0,1,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,0,0,0,0,20,19,0,4,45,45,69,58,63,49,0,0,4,0,5,0,0,0,0,0,1,0,0,2,2,0,0,2,0,0,6,6,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,16,0,1,1278,12,5342,13,3,0,2486,3465,108,3034,653,9746,193,Trojan,autoins
