Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Process_android.os.Process_killProcess,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.content.ContextWrapper_databaseList,API_Database_android.content.ContextWrapper_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_sendStickyBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexFile_loadClass,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SMS_android.telephony.SmsManager_sendTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.location.Location_getLatitude,API_DeviceData_android.location.Location_getLongitude,API_DeviceData_android.media.AudioRecord_startRecording,API_DeviceData_android.media.MediaRecorder_start,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_debug,Logcat_warning,Logcat_info,Logcat_verbose,Logcat_error,Logcat_total,Process_total,Category,Family
139070,18076,10708,113152,86616,18880,44266,32712,11553,119,1,5,2,4,39,37,11,41,3,0,4,0,0,0,0,16,0,0,6,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,35,0,2,0,0,717,389,0,0,0,0,0,0,0,0,0,0,0,4,0,0,24,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0,1,1956129,2096,203645,1853,3,0,3956,2059,1507,1199,2215,10936,188,Adware,inmobi
232175,12720,10516,209140,73760,13300,60748,50795,9952,220,7,11,6,5,74,44,32,127,2,5,8,0,0,0,0,2,0,8,9,172,0,12,1,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,14,0,64,98,0,10,47,47,522,495,18,0,0,1,16,3,15,0,0,3,0,21,0,0,28,10,0,0,2,0,0,1,234,68,68,0,0,0,0,42,50,0,0,0,0,0,0,0,0,51,0,1,1669884,1625,119220,1204,3,1,2412,2965,1516,806,2142,9841,190,Adware,airpush
102355,38040,10788,51912,108696,39656,27543,22698,4844,18,2,8,2,4,41,37,15,47,4,0,2,0,0,0,0,42,0,0,14,0,0,14,9,0,8,0,0,0,13,0,151,0,0,0,43,0,0,0,109,110,0,0,43,14,0,0,21,0,266,266,0,0,200,199,384,216,87,64,28,14,35,0,26,0,0,0,28,30,0,0,3,2,0,0,28,0,0,27,812,302,271,0,0,0,0,0,262,0,0,0,0,0,0,0,0,89,20,14,8915,31,9703,38,4,1,1666,3362,3705,1547,4712,14992,187,Adware,shedun
53049,5752,12252,38100,99164,5912,20903,15281,5621,45,4,7,4,2,16,31,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,7,4,0,0,0,0,8,16,0,0,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,2158,22,4101,29,6,0,3252,1608,837,2089,3365,11151,186,Adware,dowgin
51928,7276,10868,36464,101320,7296,22997,15167,7829,118,1,7,4,2,17,32,6,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,0,0,0,2,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,2,36,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0,2,2944,14,2872,26,3,0,2071,3153,697,1512,4677,12110,191,Adware,airpush
201755,7556,10312,185428,66824,8164,47359,37538,9820,173,1,5,2,8,41,41,17,70,3,10,1,0,0,0,0,0,0,2,10,0,0,12,0,3,1,0,0,0,58,0,164,1,9,11,6,0,14,14,30,150,17,17,10,0,0,0,3,0,73,119,0,4,25,26,976,4240,0,0,0,0,58,0,0,19,0,7,0,9,0,1,15,28,2,0,3,0,0,0,2,35,35,0,0,2,0,2,2,0,0,0,0,0,0,0,0,18,0,1,1796447,1640,114897,1103,4,0,1618,2046,2641,1771,784,8860,187,Adware,mobidash
107292,32324,11592,63156,109008,34056,42200,30880,11319,328,2,12,9,4,58,49,14,57,4,0,2,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,26,25,2,20,0,0,108,54,0,0,0,0,2,0,0,0,0,0,0,2,0,0,3,1,0,0,2,0,0,0,0,8,8,0,0,0,0,0,42,0,0,0,1,0,0,0,0,17,0,1,852866,851,48757,717,3,0,1513,2916,2399,2041,3039,11908,190,Adware,airpush
51730,5596,12048,33620,89640,7424,17433,14404,3028,34,2,4,1,2,11,26,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,26,0,0,0,2,0,0,0,0,0,33,32,0,0,0,0,0,0,0,0,32,0,0,0,16,0,20,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,16,0,11,0,0,3420,57,3,1,1721,8229,3923,3082,903,17858,186,Adware,inoco
51167,15720,12888,27264,94120,16080,11958,8228,3729,8,0,6,1,4,14,30,6,26,0,0,1,0,0,0,0,63,0,0,21,0,0,18,16,0,0,0,0,0,0,0,199,0,0,0,56,0,0,0,144,144,0,0,55,21,0,0,21,0,349,350,0,0,258,256,552,291,99,96,36,18,58,0,29,0,0,0,36,40,0,0,0,0,0,0,36,0,0,35,1288,476,437,0,0,0,0,0,339,0,0,0,0,0,0,0,0,116,18,18,5971,19,3617,26,4,1,1732,1487,6189,5641,4188,19237,188,Adware,shedun
58276,10572,9964,38596,74744,10592,17826,14486,3339,70,5,6,3,2,15,30,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,3,1374,6,942,8,4,0,3162,1517,762,2953,1764,10158,188,Adware,mobidash
91582,37724,10736,41136,105084,39408,19241,16061,3179,9,0,7,1,4,28,35,15,48,3,0,1,0,0,0,0,42,0,0,16,0,0,11,9,0,0,0,0,0,0,0,88,0,0,0,26,0,0,0,62,62,0,0,26,16,0,0,21,0,180,171,0,0,132,131,109,57,19,8,0,0,8,0,4,0,0,0,0,16,0,0,0,0,0,0,22,0,0,11,0,8,8,0,0,0,0,0,200,0,0,0,0,0,0,0,0,65,29,11,2912,11,4226,12,3,2,1151,3343,3269,1569,3818,13150,192,Adware,shedun
45468,1240,10296,39864,53284,1248,14258,11576,2681,15,3,8,3,2,13,30,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,4,1,1302,2262,1212,1464,550,6790,190,Adware,mobidash
58364,1132,10712,51108,93828,1140,19908,15769,4138,56,0,6,2,2,8,29,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,4,2,0,2,1,0,3,3,0,3,0,0,1,1,0,0,1,0,17,34,0,4,0,0,47,35,13,0,0,24,26,0,13,0,0,0,0,0,0,0,35,72,1,0,0,0,0,0,0,25,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,584625,534,36988,493,3,1,876,1518,1789,3071,2412,9666,188,Adware,fictus
29806,24,11156,26732,63160,28,8005,5795,2209,0,0,4,0,2,4,24,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2007,6,1089,7,3,1,2950,1521,2833,1921,1119,10344,191,Adware,ewind
51348,6112,12068,33608,90320,7684,17432,14345,3086,34,2,4,1,2,11,26,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,22,0,0,0,2,0,0,0,0,0,29,28,0,0,0,0,0,0,0,0,28,0,0,0,14,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14,0,10,0,0,0,0,3,1,3512,940,2666,1718,3494,12330,187,Adware,inoco
49494,3788,12460,34124,93024,5404,17704,14858,2845,68,4,5,2,2,15,26,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,20,0,2,4,3,0,0,0,0,0,21,20,0,0,0,0,0,0,0,0,20,0,0,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,4,0,0,2820,47,3,2,1975,1584,2786,745,2035,9125,188,Adware,inoco
53031,4412,10788,40076,76292,4916,27008,22508,4499,170,3,6,2,2,21,30,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,1,0,0,900,15,4,1,583,1507,2476,5087,1729,11382,188,Adware,adflex
91789,25096,10672,59128,81560,25972,34181,25930,8250,32,3,5,2,4,34,37,10,42,4,0,1,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,29,2,6,0,0,144,72,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,8,0,1,843263,864,69176,815,3,0,1498,2793,1045,2036,2659,10031,188,Adware,airpush
56666,9604,10716,37832,94408,9820,22020,16950,5069,7,1,4,1,4,13,28,7,28,0,0,0,0,0,60,24,0,0,0,0,0,0,2,9,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,44,44,108,88,195,344,14,9,38,0,6,19,0,0,172,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,7,29845,128,18851,166,6,0,3862,1061,4193,4659,1650,15425,185,Adware,dowgin
129150,7120,9240,101744,91124,7712,59239,51245,7993,381,8,15,12,4,65,46,24,65,2,42,13,0,0,0,0,0,0,15,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,62,0,26,0,0,626,404,16,0,0,0,92,46,0,0,0,0,0,31,0,0,47,49,0,0,4,0,0,0,112,15,15,0,0,0,0,0,96,0,0,25,10,0,0,0,0,21,0,2,1152212,2034,413180,1847,3,0,1754,1505,1097,3497,2920,10773,194,Adware,airpush
121888,18720,10628,96024,87372,19836,39181,30972,8208,73,2,6,2,4,35,39,10,38,3,1,2,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,27,1,4,0,0,623,313,0,0,0,0,2,0,0,0,0,0,0,2,0,3,3,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,6,0,1,3454230,3203,236393,2513,4,1,1278,2210,3194,1998,1511,10191,188,Adware,mobidash
46569,8708,10836,29440,98388,8740,19669,12542,7126,28,2,5,2,2,18,31,5,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38,0,6,13294,55,7074,63,3,0,4722,6387,2536,1095,1512,16252,187,Adware,airpush
32684,3172,10432,17356,71428,3184,5346,3658,1687,0,0,2,0,2,2,22,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,3,0,5108,1520,2532,1313,3585,14058,186,Adware,baiduprotect
32329,4968,10304,17336,67080,4988,6395,3838,2556,0,0,2,0,2,2,22,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,3,0,5495,2312,3138,1610,1225,13780,188,Adware,baiduprotect
154430,28264,12000,117368,74352,29056,46865,35839,11025,157,5,16,12,4,43,47,15,52,3,13,4,0,0,0,0,9,0,6,1,0,0,5,1,1,2,0,0,0,4,0,5,0,0,0,3,0,0,0,2,2,0,0,3,0,0,13,6,0,54,67,0,2,0,0,512,258,1,0,0,0,0,0,0,0,0,0,2,7,0,0,12,10,2,0,2,0,0,0,10,14,14,14,0,0,0,0,40,0,0,0,0,0,0,0,0,23,0,1,5708973,4604,241225,3085,5,1,1586,2683,1507,1158,2554,9488,187,Adware,mulad
93973,6108,11416,72844,107612,6204,38539,28377,10161,141,3,6,3,5,43,41,50,83,4,0,5,0,0,0,0,1,0,2,0,0,0,3,0,1,0,0,0,0,1,0,13,1,0,1,5,0,3,3,2,7,0,0,1,0,0,0,1,0,25,27,0,24,11,11,210,109,2,0,2,3,2,0,1,0,0,0,0,7,0,0,0,0,1,0,2,0,0,1,0,5,5,0,0,0,0,4,22,0,0,0,1,0,0,0,0,13,1,1,967221,963,70872,696,3,0,2038,883,3284,3561,1968,11734,195,Adware,leadbolt
103191,4292,11164,92972,77340,4304,13539,9508,4030,0,0,5,1,2,2,27,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,27,0,0,0,0,0,2,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,44,8135,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,77792,71,3915,60,3,3,2689,986,1554,1974,5204,12407,186,Adware,kuguo
49442,4248,12200,33548,97508,6112,17430,14288,3141,34,2,4,1,2,9,26,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,27,0,0,0,2,0,0,0,0,0,39,38,0,0,0,0,0,0,0,0,38,0,0,0,19,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,19,0,14,0,0,3840,64,3,1,1774,1294,3996,2722,6327,16113,187,Adware,inoco
91974,38124,10756,42436,103904,39676,26658,22103,4554,9,1,7,1,4,31,35,11,44,3,0,1,0,0,0,0,12,0,0,4,0,0,3,2,0,6,0,0,0,13,0,52,0,0,0,17,0,0,0,35,35,0,0,17,4,0,0,3,0,60,57,3,0,0,0,57,44,21,8,0,0,8,0,9,0,0,0,0,4,0,0,3,3,0,0,6,0,0,3,20,9,9,0,0,0,0,0,60,0,0,0,0,0,0,0,0,28,30,3,2600,18,7218,20,4,1,1869,1573,4080,2292,1118,10932,189,Adware,shedun
53047,5612,12148,33528,91120,7612,17429,14173,3255,34,2,4,1,2,11,25,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,25,0,0,0,2,0,0,0,0,0,35,34,0,0,0,0,0,0,0,0,34,0,0,0,17,0,20,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,17,0,12,0,0,0,0,3,1,1697,2458,5463,707,3332,13657,187,Adware,inoco
102361,22260,10708,50968,124024,22480,23862,18795,5066,51,4,6,2,6,37,37,15,62,2,0,0,4,0,0,0,2,0,6,8,43,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,89,112,3,0,149,149,476,466,0,0,0,4,0,0,0,0,0,0,0,8,0,0,7,2,0,0,6,0,0,3,316,24,24,0,8,0,0,52,20,0,0,0,0,0,0,0,0,30,0,3,8836819,6336,156479,2879,4,1,1525,834,3006,2303,3033,10701,186,Adware,adflex
48322,7952,10720,32588,97968,8004,16466,13119,3346,20,1,5,2,2,14,31,14,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,31,0,0,0,11,0,0,0,20,20,0,0,1,0,0,0,0,0,0,0,2,42,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44,0,10,13277,56,7322,78,3,0,1510,3356,2894,1416,4757,13933,188,Adware,airpush
131593,36184,10736,86724,79940,37604,38473,28232,10240,65,1,5,2,4,32,36,10,42,3,0,1,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,6,0,0,404,202,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,8,0,1,2735188,2437,145013,1729,4,0,1511,1612,2810,2463,1371,9767,189,Adware,airpush
69413,6480,10576,52488,77828,10092,35826,30379,5446,118,13,8,4,4,34,35,10,39,2,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15,15,0,2,0,2,5,15,6,2,2,1,0,0,0,0,0,1,2,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,9,0,1,1632,11,1616,11,4,1,733,2020,1631,2216,2687,9287,192,Adware,kuguo
166783,24640,10672,132124,68872,25872,100297,37554,62742,375,2,11,8,4,39,40,48,79,2,7,13,0,0,0,0,4,9,0,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,42,49,0,10,2,2,354,178,11,0,0,5,10,0,5,0,0,0,0,29,0,0,21,16,1,0,2,0,0,0,0,18,18,0,0,0,0,0,40,0,0,0,0,0,0,0,0,11,1,1,119588,227,43251,234,3,0,1915,2492,3215,1515,816,9953,186,Adware,leadbolt
92237,38120,10724,40984,93784,39736,19261,16166,3094,9,1,7,1,4,28,35,15,47,4,0,1,0,0,0,0,43,0,0,15,0,0,11,9,0,0,0,0,0,4,0,98,0,0,0,29,0,0,0,69,69,0,0,29,15,0,0,22,0,184,176,0,0,132,131,139,73,24,12,0,0,11,0,6,0,0,0,0,15,0,0,0,0,0,0,22,0,0,11,0,10,10,0,0,0,0,0,216,0,0,0,0,0,0,0,0,68,29,11,2952,12,3914,12,3,2,1565,925,3039,3154,3529,12212,189,Adware,shedun
99791,35524,10736,48948,96528,37200,21966,17618,4347,9,0,7,1,4,24,34,14,45,3,0,1,0,0,0,0,20,0,0,8,0,0,8,3,0,8,0,0,0,16,0,91,0,0,0,29,0,0,0,62,62,0,0,29,8,0,0,14,0,130,122,0,0,99,98,85,61,33,12,0,0,12,0,13,0,0,0,0,8,0,0,4,2,0,0,16,0,0,8,0,12,12,0,0,0,0,0,74,0,0,0,0,0,0,0,0,54,27,8,2122,14,4782,17,3,2,2546,1642,2966,1537,795,9486,189,Adware,shedun
49684,4680,12256,33092,96120,6580,17402,14014,3387,34,2,4,1,2,9,25,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,34,0,2,4,3,0,0,0,0,0,45,44,0,0,0,0,0,0,0,0,44,0,0,0,22,0,26,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,22,0,13,0,0,4560,76,3,2,1383,2856,3094,862,4399,12594,187,Adware,inoco
78891,16528,10476,52452,94224,17500,28812,22404,6407,163,13,7,4,5,31,34,9,35,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,0,6,0,0,48,28,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,51116,55,3514,50,3,0,1514,3222,3119,627,1988,10470,191,Adware,airpush
110152,30852,10380,66956,97904,32548,43047,32482,10564,231,12,9,6,4,46,37,10,43,2,2,2,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,0,12,0,0,73,53,23,0,0,0,6,1,0,0,0,1,0,9,0,0,5,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,31,0,1,22510,56,9523,59,3,0,1511,2281,1851,2961,1094,9698,187,Adware,airpush
149853,6188,10440,136508,91024,6444,87244,76569,10674,497,16,13,10,4,57,43,11,44,2,2,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,2,0,20,0,0,0,10,0,10,10,0,10,0,0,10,0,0,0,0,0,18,17,0,26,0,0,224,204,84,0,0,0,84,42,0,0,0,0,0,29,0,0,88,86,7,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,14,0,0,0,0,0,56,0,1,1828190,1777,113338,1357,4,0,820,2352,3458,3912,1521,12063,191,Adware,airpush
91993,6780,10672,74252,110756,6792,35743,26969,8773,193,13,7,3,6,49,39,11,48,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,38,0,4,47,47,28,292,2,0,0,0,4,2,0,0,0,0,0,3,0,0,2,2,0,0,2,0,0,1,162,11,11,0,0,0,0,10,24,0,0,0,0,0,0,0,0,8,0,1,2117,5,702,6,3,0,2900,3539,1853,1507,657,10456,193,Adware,airpush
