Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexFile_loadClass,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SMS_android.telephony.SmsManager_sendTextMessage,API_SMS_android.telephony.SmsManager_sendMultipartTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.media.MediaRecorder_start,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_info,Logcat_error,Logcat_warning,Logcat_debug,Logcat_verbose,Logcat_total,Process_total,Category,Family
97556,21700,8568,40240,125128,23708,29560,25618,3941,62,2,6,2,4,33,36,13,49,2,3,1,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,40,38,0,12,0,0,98,57,16,0,6,0,36,18,3,0,0,0,12,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,60,0,0,0,0,0,14,0,2,12232,86,18419,111,4,1,5216,570,1449,1506,1531,10272,186,Trojan_SMS,plankton
46601,5236,12172,31896,97276,5272,18591,14456,4134,204,9,8,5,2,13,30,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,48,30,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,9,23534,172,20099,256,3,0,2247,731,3399,1512,4350,12239,186,Trojan_SMS,<unknown>
40254,4528,12316,28200,92712,4540,15362,12691,2670,36,2,5,1,2,10,27,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,9,0,0,0,0,3,0,4982,873,2247,1513,3189,12804,186,Trojan_SMS,fakeinst
46380,2032,10992,36080,92520,2044,21508,14713,6794,266,11,8,4,2,22,35,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,5,0,1,0,0,0,0,3,0,3160,2617,1695,696,2029,10197,187,Trojan_SMS,boxer
40529,628,11056,35960,75416,632,8168,6237,1930,0,0,4,0,2,3,24,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,6,5,5,0,5,1,1,6,0,132,1,0,0,0,3,6,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,4,0,1074,2775,1751,3802,1532,10934,190,Trojan_SMS,fakeinst
96286,24360,12596,62616,75308,25336,34578,26253,8324,48,4,8,4,4,42,38,13,56,3,0,4,0,0,40,0,0,4,0,3,0,7,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,20,0,28,27,11,4,0,0,72,36,21,44,0,0,0,0,0,0,0,0,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,28,0,0,0,0,0,8,0,1,394312,423,56350,397,4,1,3272,2140,759,1556,2747,10474,192,Trojan_SMS,<unknown>
46822,7040,12196,30016,83452,7052,17233,11674,5558,13,1,4,1,2,9,27,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,11,8706,71,8736,89,3,0,7759,1141,4374,1518,2264,17056,188,Trojan_SMS,opfake
41000,572,10276,36356,60388,576,10065,7296,2768,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,1,0,0,0,0,2,0,6020,1047,1925,1557,4424,14973,191,Trojan_SMS,boxer
126984,31812,12972,81824,103704,33972,39083,32699,6383,200,8,13,9,4,58,43,14,50,2,0,8,0,0,11,1,0,5,0,4,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,42,43,0,14,5,0,216,594,25,0,0,11,30,2,3,0,0,0,23,54,46,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,2,0,16,0,1,758243,774,78568,687,3,1,1658,2228,2521,2686,660,9753,189,Trojan_SMS,plankton
40404,5376,12392,26096,94028,5388,13175,10883,2291,32,2,4,1,2,9,25,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,18,10974,92,10560,111,3,0,1319,1476,2921,4324,7114,17154,187,Trojan_SMS,opfake
46746,7272,12008,27736,92548,7324,15546,11815,3730,88,4,5,2,2,13,26,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4666,0,3,13960,51,5419,66,3,0,1491,2905,1976,2356,553,9281,181,Trojan_SMS,fakeinst
46322,2268,10960,36772,81516,2284,15313,11301,4011,299,12,8,4,2,18,35,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,5,0,1,0,0,0,0,4,0,1710,3209,622,2867,2152,10560,189,Trojan_SMS,<unknown>
30723,3636,11368,22760,68040,3640,7878,4772,3105,0,0,2,0,2,2,21,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,2464,1520,967,2003,3030,9984,187,Trojan_SMS,plankton
47698,2116,11080,37996,92056,2128,21430,15356,6073,296,12,8,4,2,20,33,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,6,0,1,0,0,0,0,3,0,1722,2126,615,2969,2933,10365,187,Trojan_SMS,boxer
140770,40020,11164,86340,79708,41540,35326,28242,7083,15,1,5,1,4,39,36,10,39,3,0,1,0,0,16,0,0,0,0,4,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,57,70,12,0,4,4,340,170,1,2,0,38,76,0,0,0,0,0,2,0,0,12,0,4,0,0,0,30,0,0,0,0,0,0,0,0,44,0,0,0,0,0,90,0,2,7383455,5813,227992,3804,5,1,1290,2580,1919,2068,1523,9380,192,Trojan_SMS,fakeinst
33522,3792,12984,24540,68472,3804,7918,4996,2921,0,0,4,0,2,2,22,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,3,0,2088,1495,1179,1835,4941,11538,190,Trojan_SMS,plankton
43951,2996,12216,31824,97384,3012,15416,11915,3500,29,3,6,2,2,11,30,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,24,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,6,0,0,0,0,4,1,3656,1740,6957,899,2506,15758,189,Trojan_SMS,opfake
31829,3808,12716,23304,64656,3812,7907,4751,3155,0,0,2,0,2,2,22,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3963,4221,1555,1315,2697,13751,189,Trojan_SMS,opfake
47378,1384,11104,42324,70572,1388,7922,5933,1988,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,31,0,1,0,0,0,0,3,0,4107,4352,1677,1812,1532,13480,189,Trojan_SMS,smsbot
41881,1240,10332,36536,58364,1244,10070,7356,2713,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,1,0,0,0,0,2,0,3600,2120,1576,4386,1846,13528,189,Trojan_SMS,fakeinst
108431,34928,10660,61908,91280,36644,37739,32131,5607,221,6,10,6,4,35,43,10,42,3,0,4,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,33,0,16,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,80,0,0,0,0,0,16,0,1,0,0,0,0,4,0,2328,1109,3015,1513,3580,11545,187,Trojan_SMS,fakeinst
42005,884,10272,36736,55320,888,10058,7955,2102,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,1,0,0,0,0,2,0,2070,3664,1560,2928,733,10955,188,Trojan_SMS,fakeinst
97048,27696,11752,60328,86644,29296,28175,21366,6808,35,3,7,3,4,40,36,13,56,3,0,3,0,0,34,0,0,3,0,3,0,2,0,0,1,6,6,0,6,6,0,0,0,0,0,0,6,0,0,10,0,26,25,11,4,0,0,59,31,11,34,0,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,6,0,0,26,0,0,0,0,0,12,0,1,91004,157,17775,163,4,1,1496,2498,3281,2209,723,10207,194,Trojan_SMS,fakeinst
33023,3304,12888,24380,71352,3316,7917,5074,2842,0,0,4,0,2,2,22,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,3,0,2801,1532,5616,4002,1584,15535,189,Trojan_SMS,opfake
49091,6788,10728,30764,98916,6840,18128,13570,4557,148,3,7,4,2,12,30,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6097,0,5,1013,4,412,5,3,0,3219,3147,2987,1464,547,11364,182,Trojan_SMS,fakeinst
149065,34620,10652,99160,106204,35440,49699,33023,16675,57,3,6,3,5,35,39,13,54,3,6,10,0,0,0,0,38,0,0,7,0,0,0,0,14,45,14,0,14,6,39,39,0,39,5,5,9,0,0,0,0,57,57,0,0,0,0,479,247,6,0,0,0,0,0,6,0,0,0,64,0,0,6,0,6,0,0,0,0,39,38,0,0,0,0,0,0,160,0,0,0,6,0,24,0,3,189075,341,29657,365,4,0,937,2873,2591,1684,2805,10890,190,Trojan_SMS,plankton
32046,3344,13824,24044,72976,3356,8940,4955,3984,0,0,4,0,2,2,23,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,3,0,2992,1487,3732,1537,2600,12348,188,Trojan_SMS,fakeinst
31912,3892,12952,23176,72452,3904,8932,4824,4107,0,0,1,0,2,2,24,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5882,1564,1592,3817,3081,15936,189,Trojan_SMS,fakeinst
106441,28512,10628,66148,88248,30100,40816,31716,9099,887,8,12,8,4,47,44,15,57,2,0,7,0,0,6,2,3,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,28,31,1,8,0,0,57,37,11,0,8,3,36,18,0,0,0,0,21,0,0,0,0,2,0,0,0,0,3,3,0,0,0,0,0,16,26,5,1,4,0,0,16,0,1,150059,155,18977,162,6,1,1124,2202,3310,2843,1521,11000,191,Trojan_SMS,plankton
95527,39400,11480,40544,100740,41056,23006,18866,4139,34,2,5,1,4,36,33,9,39,2,0,1,0,0,28,0,0,13,0,10,0,0,0,0,1,3,3,0,3,3,0,0,0,0,0,0,3,0,0,32,0,210,210,28,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,13,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,220,2,0,0,0,0,37,3,10,0,0,0,0,4,1,2133,1990,1583,4594,589,10889,188,Trojan_SMS,fakeinst
32294,2120,12980,24420,74940,2132,7921,4879,3041,0,0,4,0,2,2,23,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,3,0,1630,4300,2929,5197,1552,15608,187,Trojan_SMS,fakeinst
105890,21264,10480,74280,98088,22116,41519,31680,9838,100,2,7,3,4,22,35,20,46,0,3,0,0,0,9,0,0,3,0,3,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,0,3,0,1,5,0,29,31,0,14,0,0,171,121,1,0,0,0,0,0,0,0,0,0,11,30,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,40,0,0,0,0,0,15,0,1,6192602,4301,98751,2265,3,1,2050,1519,1131,3075,3118,10893,188,Trojan_SMS,plankton
93497,37400,11448,42840,107008,38980,24561,19237,5323,11,1,4,1,4,30,34,10,40,3,0,1,0,0,30,0,0,4,0,4,1,3,0,0,1,7,7,0,6,7,0,0,0,0,0,0,7,0,0,10,0,46,44,11,2,0,0,75,39,15,44,4,0,0,0,0,0,0,0,4,0,0,1,0,4,0,0,0,0,0,0,0,0,0,7,0,0,48,0,0,0,0,0,16,0,2,319449,372,48465,350,5,1,2678,1556,900,2953,2168,10255,194,Trojan_SMS,fakeinst
33208,2916,13328,24964,76624,2920,7960,4985,2974,0,0,4,0,2,2,24,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,3,0,2345,2717,3062,1142,1527,10793,190,Trojan_SMS,plankton
120208,23704,10540,86616,97284,24780,41082,31177,9904,403,15,12,9,4,48,40,10,42,2,1,15,0,0,5,0,13,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,42,48,0,16,0,0,108,62,0,0,0,6,0,0,0,0,0,0,38,13,15,4,0,4,0,0,0,0,13,13,0,0,2,0,0,0,40,0,0,0,0,0,16,2,2,460022,420,40579,342,3,0,1515,1604,1196,2099,2833,9247,192,Trojan_SMS,plankton
40407,3448,12304,28188,91312,3464,13722,10306,3415,13,1,5,1,2,10,28,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,36,0,0,0,0,0,18,0,4,0,0,0,0,3,0,2534,857,3682,3844,1770,12687,188,Trojan_SMS,fakeinst
54197,1760,10932,45228,91644,1772,20056,16002,4053,32,6,5,2,2,9,29,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0,32,0,0,0,0,0,46,0,0,3,0,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,3,0,2992,2911,1958,721,1606,10188,192,Trojan_SMS,fakeinst
91822,18972,10736,63140,100796,20156,26109,19228,6880,231,6,8,4,4,30,36,13,46,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,23,0,0,0,7,0,0,8,14,0,0,7,0,0,8,0,16,15,3,4,0,0,235,122,17,0,0,4,14,3,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,2494,31,7726,66,5,1,1704,719,2510,2686,2293,9912,187,Trojan_SMS,<unknown>
101513,30900,10672,58224,93456,32420,36341,30782,5558,189,2,11,7,4,33,43,11,44,3,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,33,0,22,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,60,0,0,0,0,0,20,0,1,0,0,0,0,4,0,1055,2237,2786,4477,1517,12072,189,Trojan_SMS,fakeinst
86496,24504,12508,51984,77216,26044,30105,20235,9869,35,3,7,3,4,39,37,13,53,3,0,3,0,0,20,0,0,3,0,3,0,2,0,0,1,3,3,0,3,3,0,0,0,0,0,0,3,0,0,10,0,26,25,7,2,0,0,75,39,8,22,0,7,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,26,0,0,0,0,0,9,0,1,115941,155,23116,169,5,1,2094,668,1530,2472,1655,8419,190,Trojan_SMS,fakeinst
39855,3364,12248,28396,96400,3376,16334,12092,4241,39,3,6,3,2,9,28,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,5,11014,96,13676,113,3,0,2260,6726,1158,1503,3185,14832,188,Trojan_SMS,opfake
107525,42280,11416,48348,99872,44136,29162,22097,7064,11,1,4,1,4,31,33,10,43,3,0,1,0,0,82,0,0,7,0,7,2,4,0,0,1,24,24,0,18,24,0,0,0,0,0,0,24,0,0,8,0,72,69,24,4,0,0,363,185,27,102,0,0,0,0,0,0,0,0,7,0,0,1,0,6,0,0,0,0,0,0,0,0,0,24,0,0,74,0,0,0,0,0,38,0,3,1654039,1935,123198,1523,4,1,3270,4483,1598,984,2369,12704,190,Trojan_SMS,fakeinst
109399,21236,11236,78544,83340,22280,21464,16840,4623,16,0,5,2,4,29,32,8,33,2,0,2,0,0,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,40,46,0,0,9,6,11,17455,8,16,6,0,0,0,0,0,0,0,5,2,2,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,10,0,2,28554,47,5355,61,4,0,852,1670,1556,2090,2030,8198,187,Trojan_SMS,opfake
102190,41140,12040,47152,97408,42912,29129,22011,7117,26,2,5,2,4,34,34,10,40,2,0,2,0,0,32,0,0,5,0,4,1,3,0,0,1,7,7,0,4,7,0,0,0,0,0,0,7,0,0,8,0,48,46,10,2,0,0,75,39,15,44,0,0,0,0,0,0,0,0,5,0,0,1,0,4,0,0,0,0,0,0,0,0,0,7,0,0,50,0,0,0,0,0,17,0,2,76627,164,27527,182,4,1,3045,1558,2375,2599,964,10541,193,Trojan_SMS,fakeinst
5916,128,11844,2712,67644,136,7704,4713,2990,0,0,3,0,2,3,23,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0,1,0,2,1,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1111,9,1058,12,4,1,7523,1975,666,2310,1522,13996,188,Trojan_SMS,opfake
98038,34152,10688,51712,90480,35604,34123,29085,5037,201,5,10,6,4,34,42,11,44,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,33,0,22,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,20,0,0,0,0,0,19,0,1,0,0,0,0,4,0,978,2218,4968,3112,1516,12792,188,Trojan_SMS,fakeinst
33592,3408,12692,24532,66372,3420,7919,5013,2905,0,0,4,0,2,2,22,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,3,0,2799,2756,1516,1808,5775,14654,188,Trojan_SMS,plankton
