Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexFile_loadClass,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.location.Location_getLatitude,API_DeviceData_android.location.Location_getLongitude,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_verbose,Logcat_info,Logcat_debug,Logcat_error,Logcat_warning,Logcat_total,Process_total,Category,Family
36934,4004,12524,27084,82364,4020,13100,9825,3274,6,1,5,1,2,7,26,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,14,0,0,0,0,7,0,0,0,14,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,10,0,0,0,0,3,0,1216,6212,2791,3579,1698,15496,189,Backdoor,droidkungfu
54242,7208,12280,39028,82648,7340,12506,9549,2956,22,0,8,2,4,21,30,8,28,0,0,1,0,0,36,0,0,16,0,0,11,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,309,335,14,26,2,2,81,57,25,26,24,0,4,0,7,0,0,0,24,16,0,0,0,0,2,0,23,0,0,1,0,0,0,0,0,0,0,250,0,0,0,0,0,0,49,33,12,6773,24,4727,25,5,3,1460,3757,1519,2772,3155,12663,186,Backdoor,moavt
61074,6448,10812,46756,92672,6500,15078,11091,3986,4,1,5,1,2,9,27,4,18,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,273,0,0,0,0,0,0,0,232,116,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,7,0,0,8,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,28982,84,10963,91,3,1,604,1521,2132,1409,6485,12151,186,Backdoor,fobus
59772,6552,10888,46152,86572,6568,14852,10964,3887,4,1,5,1,2,9,27,4,18,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,254,0,0,0,0,0,0,0,244,122,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,7,0,0,10,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,28771,84,11023,91,3,1,14569,2211,1517,4333,880,23510,188,Backdoor,fobus
51085,6376,11416,35624,76744,6396,15701,12260,3440,74,6,8,4,2,13,30,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,7,496,12,1884,16,4,0,881,3720,1510,4170,2162,12443,191,Backdoor,hiddad
69339,6672,11112,55516,71528,6684,9007,5065,3941,0,0,2,0,2,2,22,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7027,10545,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,8,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,1490,2453,1777,698,1504,7922,188,Backdoor,fobus
70614,5900,10676,53880,79724,9896,26253,19916,6336,145,7,6,3,2,21,35,8,31,0,0,0,36,12,0,0,0,0,0,0,0,0,0,4,0,10,24,0,0,0,8,0,0,0,16,16,0,0,8,4,0,0,0,1,2,0,4,0,0,44,42,38,27,0,0,4,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,15,0,1,2030,12,4567,13,4,0,543,1510,2641,3300,3400,11394,188,Backdoor,hiddad
34741,1092,10972,29672,72768,1100,10174,6432,3741,0,0,4,0,2,4,24,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,1,2378,8,1253,10,4,1,2759,1530,2934,874,3132,11229,189,Backdoor,hiddad
38938,9044,10272,18404,69648,9072,5417,3903,1513,0,0,4,0,2,3,23,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,18,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,3,1,1291,5920,3288,1506,2457,14462,186,Backdoor,mobby
39259,4872,12596,26656,78060,4888,13098,10001,3096,4,1,6,1,2,10,27,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,20,0,0,0,0,3,1,6033,758,2037,2349,1530,12707,190,Backdoor,dendroid
215128,2076,10776,205896,62052,2188,21962,15959,6002,137,3,5,2,2,13,31,8,32,0,2,0,0,0,0,0,0,0,0,0,2,0,6,1,0,2,69,19,0,38,1,0,4,4,63,67,0,0,1,0,0,0,0,4,8,0,0,19,24,96,361,0,0,0,1,0,0,3,0,0,0,0,0,0,0,40,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,10279,31,10359,131,3,0,612,5056,2509,1916,1518,11611,188,Backdoor,hiddad
50284,5708,11372,35896,72100,5912,13223,6320,6902,15,1,6,1,2,10,27,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,22,0,7,40,1,2160,36,2,1,1744,7233,1549,735,1511,12772,186,Backdoor,androrat
71014,5864,10644,54188,78032,9600,26200,19946,6253,203,11,6,3,2,21,39,15,34,0,0,0,39,13,0,0,0,0,0,0,0,0,0,4,0,10,24,0,0,0,8,0,0,0,16,16,0,0,8,5,0,0,0,0,0,0,4,0,0,47,45,41,28,0,0,4,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,15,0,1,2107,12,4726,16,4,0,781,2432,3232,1511,3087,11043,189,Backdoor,hiddad
49521,5648,11360,35416,79116,5808,13303,10692,2610,17,2,6,1,2,16,31,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,4,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,19,0,4,0,0,0,0,4,1,3283,854,2418,4219,1787,12561,189,Backdoor,androrat
67462,3424,10760,54240,85520,6320,24103,19654,4448,233,21,5,2,2,19,45,7,27,0,0,0,49,17,0,0,0,0,0,0,0,0,0,4,0,10,24,0,0,0,8,0,0,0,16,16,0,0,8,7,0,0,0,1,2,0,4,0,0,56,60,51,33,0,0,4,0,5,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,14,0,1,2105,12,4463,12,4,0,611,2875,3432,1510,2895,11323,189,Backdoor,hiddad
33456,4244,12980,24140,71016,4252,7918,4848,3069,0,0,4,0,2,2,22,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,0,0,0,0,3,0,5623,4500,1544,3040,1821,16528,188,Backdoor,kmin
133243,28076,10568,96460,90820,29308,43488,34224,9263,154,2,6,1,4,39,39,23,87,2,1,1,6,2,3,0,0,0,0,0,3,7,22,4,0,6,27,1,0,1,9,0,1,1,17,18,0,0,9,1,0,2,0,37,49,12,0,34,34,212,353,33,4,0,2,8,0,1,0,0,1,0,4,0,0,72,7,3,0,2,0,0,0,12,22,0,0,0,0,2,44,0,0,5,0,0,0,13,2,1,348841,445,50683,353,4,2,3843,3067,2247,1539,1066,11762,190,Backdoor,hiddad
53637,8212,11496,34460,74284,8228,15365,11553,3811,37,3,6,2,2,13,29,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,8,0,0,0,0,4,0,5698,1515,2429,881,3651,14174,188,Backdoor,hiddad
80943,13792,10604,57548,102084,14060,28547,19957,8589,284,2,6,2,2,19,33,11,41,0,2,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,50,80,0,2,3,3,262,511,13,0,0,4,8,0,13,0,0,0,2,0,0,0,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,71801,190,63804,203,3,1,1767,2905,940,4949,1488,12049,187,Backdoor,mobby
108259,36024,11240,60920,97244,36772,31914,24330,7583,54,3,7,2,4,43,37,15,60,2,1,3,0,0,1,0,9,0,0,0,9,29,50,0,0,2,5,1,0,1,2,0,0,0,0,3,1,1,2,3,0,9,0,95,129,7,18,64,64,194,542,33,12,0,4,14,0,3,0,0,3,0,31,0,0,130,7,9,0,6,0,0,0,4,29,9,0,0,0,6,93,1,0,10,0,0,0,22,3,3,113659,299,57145,342,7,2,3478,873,1732,3625,4743,14451,192,Backdoor,hiddad
164779,21484,10520,135436,84540,22116,50159,41429,8729,409,1,12,8,4,40,45,36,146,3,0,10,0,0,32,0,0,0,68,0,2,2,0,0,0,2,78,0,0,0,39,0,1,1,32,39,0,0,39,0,0,17,0,44,43,0,0,2,7,160,1526,222,84,0,59,2,0,77,2,0,0,0,77,0,0,46,0,76,0,2,0,0,2,18,0,0,0,0,0,0,140,0,0,0,0,0,0,91,0,1,1609570,1371,126812,1123,4,1,4459,1519,2857,3001,929,12765,190,Backdoor,hiddad
31157,2588,9120,21484,47320,2640,7090,5383,1706,0,0,4,0,2,4,24,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1,2444,8,1249,10,4,1,784,2653,1526,3207,3019,11189,191,Backdoor,hiddad
66351,11204,9228,42740,71204,11212,7594,4649,2944,6,0,5,1,2,4,25,2,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,0,0,1,2,5720,5685,1,0,0,0,0,0,0,0,0,0,2,0,0,0,4,3,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,3,20596,37,3594,38,5,1,765,1956,2848,1327,1536,8432,186,Backdoor,mobby
70841,4524,10564,54352,95376,9024,28354,19828,8525,131,3,6,3,2,23,35,16,36,0,0,0,45,15,0,0,0,0,0,0,0,0,0,4,0,10,24,0,0,0,8,0,0,0,16,16,0,0,8,6,0,0,0,2,4,0,4,0,0,52,57,46,34,0,0,4,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,4,0,0,0,0,2,0,0,0,0,0,0,15,0,1,2107,12,4499,12,4,0,674,1496,3205,2499,3537,11411,189,Backdoor,hiddad
49144,576,10936,44592,63928,620,14675,11160,3514,4,1,4,1,2,8,25,3,14,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44,22,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,193,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,4322,12,1491,13,3,0,1791,4324,904,1528,2998,11545,187,Backdoor,fobus
50547,7472,11612,34792,77044,7524,13277,10535,2741,15,1,6,1,2,13,30,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,23,0,5,0,0,0,0,4,1,996,4110,1803,3308,2467,12684,190,Backdoor,androrat
37255,4608,12676,26560,86924,4624,13114,9983,3130,4,1,6,1,2,10,27,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,21,0,0,0,0,3,1,1520,1279,392,1497,5588,10276,194,Backdoor,dendroid
41362,4900,12576,27552,89108,4916,15476,11794,3681,54,4,5,2,2,15,27,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,21,0,0,0,0,3,1,1059,2932,2317,1521,4759,12588,192,Backdoor,hiddad
58585,6304,10924,44996,83564,6320,12577,10710,1866,4,1,5,1,2,9,27,4,16,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,248,0,0,0,0,0,0,0,272,136,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,8,0,0,10,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,32851,96,12588,104,3,1,713,1511,1931,4152,8597,16904,192,Backdoor,fobus
34689,4016,13212,24572,76332,4032,7963,5217,2745,0,0,4,0,2,3,25,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,0,0,0,0,3,0,4145,1553,3353,6323,2417,17791,188,Backdoor,droidkungfu
87592,33328,10700,41212,99916,36240,15238,11751,3486,28,0,4,1,4,27,32,14,43,4,0,0,204,68,0,0,0,0,0,0,19,18,0,2,0,7,265,0,0,0,90,0,0,0,175,175,0,0,90,0,0,0,0,226,207,0,0,92,92,477,294,224,200,0,0,102,0,34,0,0,0,0,19,0,0,24,1,0,0,38,0,0,0,0,63,63,0,0,0,0,2,0,0,0,0,0,0,153,0,19,2115,12,21457,294,3,0,1611,4744,1731,4372,4659,17117,188,Backdoor,hiddad
36948,4644,11148,26280,76072,4660,13117,10207,2909,8,2,7,2,2,10,28,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,33,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,33,0,0,0,0,3,1,1083,4113,2498,3742,1514,12950,190,Backdoor,dendroid
31376,2324,11264,23764,76236,2336,7914,4952,2961,0,0,1,0,2,2,22,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,0,0,0,3,0,1775,2746,4339,4204,1531,14595,191,Backdoor,fobus
90115,33044,10760,45324,104696,34380,13258,10319,2938,28,0,4,1,4,22,33,13,37,4,0,0,183,61,0,0,0,0,0,0,21,18,0,4,0,13,239,0,0,0,75,0,0,0,164,164,0,0,75,0,0,0,0,230,209,0,0,565,565,432,270,195,166,0,0,86,0,26,0,0,0,0,21,0,0,26,2,0,0,42,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,143,0,21,2968,12,20006,270,3,0,2061,7966,4010,1568,4723,20328,191,Backdoor,hiddad
47541,4544,11332,35796,73996,4800,13244,6558,6685,15,1,6,1,2,10,27,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10,0,3,40,1,1500,25,4,1,752,2655,1395,1874,1497,8173,191,Backdoor,androrat
52110,9656,11624,33532,79060,9668,13226,10846,2379,13,2,7,2,2,9,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,10,0,0,0,0,4,0,1519,2470,1107,3966,5247,14309,190,Backdoor,hiddad
130067,55012,10664,57288,137696,57840,39469,33148,6320,50,4,7,2,42,49,41,12,49,3,0,1,0,0,38,0,0,18,0,0,12,13,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,334,356,12,28,2,2,86,60,27,30,26,0,4,0,7,0,0,0,26,18,0,0,0,0,6,0,25,0,0,1,4,0,0,0,0,0,6,276,0,0,0,0,0,0,53,33,13,0,0,0,0,6,3,1171,1503,2913,2041,6111,13739,188,Backdoor,moavt
73086,5388,10640,55544,86344,9672,28568,21383,7184,175,6,6,3,2,23,34,9,36,0,0,0,45,15,0,0,0,0,0,0,0,0,0,4,0,10,24,0,0,0,8,0,0,0,16,16,0,0,8,6,0,0,0,2,4,0,4,0,0,52,57,46,30,0,0,4,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,4,0,0,0,0,2,0,0,0,0,0,0,15,0,1,2030,12,4573,13,4,0,2783,566,1541,3480,3228,11598,188,Backdoor,hiddad
70732,4300,10608,55512,87544,8180,28411,21364,7046,172,5,5,2,2,18,32,8,31,0,0,0,45,15,0,0,0,0,0,0,0,0,0,4,0,10,24,0,0,0,8,0,0,0,16,16,0,0,8,6,0,0,0,3,6,0,6,0,0,52,57,46,34,0,0,4,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,15,0,1,2030,12,4509,12,4,0,1501,2610,3317,3246,675,11349,187,Backdoor,hiddad
93092,39784,11248,40816,77360,41220,11928,9261,2666,26,0,5,1,4,14,28,7,28,0,0,2,0,0,0,0,0,0,0,0,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,64,0,0,0,0,69,204,49,52,0,20,6,0,26,6,0,0,0,26,0,0,74,7,27,0,8,0,0,3,0,0,0,0,0,0,0,100,0,0,0,0,0,0,72,0,4,85932,125,26995,171,3,0,842,1526,3186,2946,4171,12671,190,Backdoor,hiddad
72538,8804,10640,48652,108332,9596,27705,22500,5204,189,6,9,5,3,21,33,7,28,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,26,65,0,0,0,17,0,0,0,22,40,0,0,17,0,0,0,0,18,17,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,30,0,2,0,0,0,0,4,0,3362,1507,798,1913,3675,11255,192,Backdoor,moavt
84849,21556,8988,48492,71752,21580,55555,51889,3665,9,1,5,1,2,12,30,6,24,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,2,8,0,0,0,4,0,4,4,0,4,0,0,4,0,0,6,0,0,0,12,0,860,430,57,5502,41,32,12,6,18,6,26,0,0,6,0,6,12,0,38,6,15,0,15,0,0,0,860,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,5,11026,65,26673,220,4,0,2766,841,1503,2083,3240,10433,183,Backdoor,hiddad
49777,6196,11436,34812,71196,6336,17364,10550,6813,15,1,6,1,2,13,32,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,13,0,3,40,1,1140,19,4,1,801,2272,3189,8151,1680,16093,186,Backdoor,androrat
71577,5256,10688,54328,83760,9056,30382,20613,9768,159,5,6,3,2,19,33,7,29,0,0,0,42,14,0,0,0,0,0,0,0,0,0,4,0,10,24,0,0,0,8,0,0,0,16,16,0,0,8,5,0,0,0,3,6,0,4,0,0,50,61,43,29,0,0,4,0,5,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,15,0,1,2107,12,4607,14,4,0,3145,700,3208,1513,2602,11168,190,Backdoor,hiddad
185732,19148,11628,159484,73000,19964,49057,35042,14014,42,2,6,2,4,34,37,9,35,3,3,2,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,27,27,0,0,0,0,1472,736,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,5,0,1,5915017,6171,491082,4476,4,1,1185,2572,6657,1727,1510,13651,190,Backdoor,mobby
56087,5464,10964,43680,92236,5480,8379,6155,2223,4,1,5,1,2,8,27,3,14,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,202,101,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,0,0,10,1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,21192,67,9115,73,4,1,2129,1549,925,8277,3982,16862,188,Backdoor,fobus
