Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.content.ContextWrapper_databaseList,API_Database_android.content.ContextWrapper_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_sendStickyBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getNetworkId,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexFile_loadClass,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SMS_android.telephony.SmsManager_sendTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.location.Location_getLatitude,API_DeviceData_android.location.Location_getLongitude,API_DeviceData_android.media.AudioRecord_startRecording,API_DeviceData_android.media.MediaRecorder_start,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_debug,Logcat_info,Logcat_warning,Logcat_error,Logcat_verbose,Logcat_total,Process_total,Category,Family
40973,6188,9976,22008,84216,6364,7500,4819,2680,0,0,3,0,2,2,25,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,48,0,0,0,1,0,428,21,416,208,36,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,16,12545,75,8726,100,2,2,1869,155,1300,3003,7120,13447,197,Adware,feiwo
94900,28384,10760,58064,103740,29540,32828,25769,7058,61,2,4,1,4,35,34,10,40,2,0,3,0,0,0,5,0,0,5,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,31,0,0,0,0,96,50,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,3,0,1,25044,91,11297,111,2,0,950,2232,3203,1725,114,8224,193,Adware,inmobi
95485,38024,10776,46252,105632,39768,19492,16239,3252,9,0,7,1,4,33,35,14,45,4,0,1,0,0,0,52,0,0,19,0,0,16,14,0,0,0,0,0,0,0,124,0,0,0,34,0,0,0,90,90,0,0,34,19,0,0,32,0,268,252,0,0,176,176,159,83,27,8,0,0,8,0,4,0,0,0,0,0,19,0,0,0,0,0,0,32,0,0,16,0,8,8,0,0,0,0,0,240,0,0,0,0,0,0,0,0,85,25,16,204,5,3250,7,2,1,3184,662,1614,2454,156,8070,190,Adware,shedun
74052,6664,8280,51992,87324,11796,23123,20039,3083,176,4,7,4,5,23,34,16,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,175,9,0,17,42,80,12,12,41,53,9,9,122,74,0,0,0,0,5,10,0,6,8,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,10,10,0,0,0,0,0,8,0,0,0,0,0,0,0,0,48,5,1,5207,38,6669,71,5,0,726,151,4331,1903,2888,9999,194,Adware,adwo
100142,17584,8296,65768,77780,21436,27683,20988,6694,151,3,8,4,3,18,35,10,38,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,1,0,4,0,0,0,2,0,0,0,2,2,0,0,2,2,0,0,2,0,6,12,10,6,4,4,15,8934,18,12,0,1,6,2,4,6,0,0,0,0,0,0,0,4,3,3,0,1,0,0,3,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1,13175,118,21833,147,5,1,1712,410,1189,2143,106,5560,191,Adware,dowgin
15560,3236,10668,3892,69876,3240,7931,5896,2034,0,0,3,0,8,4,23,3,14,0,0,0,0,138,49,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,14,0,0,0,4,0,5,5,5,10,0,0,4,3,0,0,26,0,100,189,17,42,47,46,62,215,99,102,0,0,0,0,1,0,0,0,0,2,1,0,0,2,0,0,0,23,0,0,25,42,2,2,0,0,0,0,10,2,0,0,0,0,0,0,0,0,49,43,21,1124,8,2591,12,3,5,3709,115,3289,3026,1194,11333,192,Adware,shedun
87953,30328,10796,46884,107524,31852,17210,13570,3639,33,0,7,2,4,31,33,13,41,4,0,0,0,135,133,0,0,0,0,0,0,180,41,0,0,0,0,0,0,0,496,0,0,0,140,0,0,0,369,373,0,0,140,1,0,0,0,0,575,621,0,94,0,0,1158,636,295,274,88,41,180,0,96,0,0,0,0,88,41,0,0,5,0,0,0,84,0,0,45,0,250,160,0,0,0,0,2,82,0,0,0,0,0,0,0,0,360,98,45,0,0,480,8,4,0,3001,5104,2753,2409,50,13317,189,Adware,shedun
118660,3608,10932,106472,84704,4440,39317,31408,7908,92,5,12,5,2,33,38,21,72,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,19,3,0,3,14,0,2,2,3,5,6,6,14,3,0,1,25,0,7,14,20,10,6,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,22,2,1,213,4,406,5,2,4,499,1420,136,1834,2603,6492,195,Adware,kuguo
124212,19204,8232,78528,108612,19464,39479,31534,7944,980,3,7,2,5,54,41,21,57,2,0,2,0,0,4,2,0,0,4,0,0,6,2,8,0,0,0,0,7,0,323,0,0,0,3,1,241,241,64,319,0,0,0,0,0,0,4,0,34,41,4,0,0,0,184,92,1,0,0,1,0,0,1,4,2,0,1,0,2,0,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,14,24,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,3,2,1550,809,116,1634,8943,13052,192,Adware,adflex
130436,23708,10620,99732,90676,24516,39871,31595,8275,121,1,6,2,4,40,38,21,51,2,18,7,0,0,0,0,0,9,8,0,0,3,0,0,0,0,0,0,0,0,64,0,0,0,2,0,0,0,62,62,1,1,2,0,0,0,1,0,43,45,0,8,0,0,356,198,2,0,0,0,22,11,0,0,0,0,0,0,11,0,0,21,21,1,0,2,0,0,0,56,9,9,0,0,0,0,0,62,0,0,0,0,0,0,0,0,7,0,1,790797,1290,271168,1182,2,1,1685,1179,2048,4245,165,9322,194,Adware,airpush
47170,3640,10804,32876,97348,5252,17650,14953,2696,68,4,5,2,2,15,27,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,28,0,0,0,2,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0,32,0,0,0,16,0,20,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,16,0,8,0,0,3480,58,2,2,2490,2802,262,2490,605,8649,192,Adware,inoco
89596,32340,10712,47976,99120,33108,27209,22751,4457,18,1,8,2,4,30,35,15,47,3,0,2,0,0,0,69,0,0,25,0,0,16,14,0,0,0,0,0,0,0,116,0,0,0,32,0,0,0,84,84,0,0,32,25,0,0,32,0,265,250,0,0,176,176,108,57,27,10,0,0,9,0,5,0,0,0,0,0,25,0,0,0,0,0,0,32,0,0,16,0,7,7,0,0,0,0,0,380,0,0,0,0,0,0,0,0,90,24,16,0,0,60,1,2,1,1042,3797,3575,196,3413,12023,196,Adware,shedun
142057,40396,10928,86572,114860,41940,49138,41291,7846,150,5,7,4,5,41,39,12,49,2,0,6,0,0,0,0,17,0,1,0,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,70,88,0,16,0,0,2490,1248,110,0,0,17,34,0,17,0,0,0,0,0,75,0,0,33,32,12,0,4,0,0,0,0,116,116,0,0,0,0,0,40,0,0,0,0,0,0,0,0,17,0,2,205458,614,137275,649,2,0,2409,793,138,1550,2674,7564,196,Adware,leadbolt
87004,28144,10812,51040,95696,29388,30135,25033,5101,64,1,4,1,4,35,36,8,34,3,0,3,0,0,0,2,0,0,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,0,2,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,3,0,1,1384472,1148,92071,888,2,0,112,2490,941,1392,1544,6479,191,Adware,inmobi
103685,35524,10656,52028,99476,40268,26741,21916,4824,82,4,6,2,4,42,36,10,37,3,0,2,0,0,0,0,0,0,0,0,0,8,12,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,88,2,108,112,39,0,127,127,173,173,120,166,0,0,16,0,16,0,6,0,0,58,27,0,0,27,0,73,0,16,0,0,0,0,0,0,0,0,0,0,28,166,0,0,0,0,0,0,0,0,43,0,8,7280,70,26549,311,5,4,442,5377,3282,2963,1244,13308,195,Adware,zdtad
47312,4120,11072,34768,88208,5028,17313,14086,3226,46,2,5,1,2,10,27,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,11,0,0,0,0,2,0,2287,334,3724,715,3462,10522,193,Adware,adend
62316,1220,10732,52760,85460,2484,25681,21247,4433,248,15,17,13,2,35,40,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,41,0,0,0,3,0,0,0,0,0,27,26,0,0,0,0,0,0,0,0,0,26,0,0,0,13,0,25,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,13,0,1,0,0,3720,62,2,2,1458,489,131,1206,2040,5324,193,Adware,inoco
92419,19708,11540,63980,85448,20396,27332,20792,6539,150,2,8,5,4,38,38,10,44,3,5,5,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,23,23,1,0,0,0,102,62,14,0,10,0,48,24,0,0,0,0,0,0,17,0,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0,0,0,40,3,0,0,0,0,0,0,0,8,0,1,16371,80,17207,90,5,0,4153,274,2154,1384,2596,10561,192,Adware,airpush
49353,4732,12124,33940,94704,6840,17688,15005,2682,68,4,5,2,2,12,26,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,35,0,0,0,2,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,50,0,0,0,25,0,28,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,25,0,15,0,0,4860,81,2,1,380,2957,4289,3435,651,11712,193,Adware,inoco
61430,1196,10768,51800,99704,2256,25449,20566,4882,204,13,17,13,2,35,40,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,41,0,0,0,2,0,0,0,0,0,27,26,0,0,0,0,0,0,0,0,0,26,0,0,0,13,0,25,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,13,0,1,0,0,3660,61,2,2,274,2661,3873,2470,685,9963,191,Adware,inoco
35867,5768,10116,21124,82988,5780,7775,5466,2308,43,2,7,3,2,13,30,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,2,2,0,0,2,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,21,0,0,0,0,2,1,123,2840,4115,3779,1081,11938,194,Adware,mobidash
134267,19120,10632,104196,110076,20272,41147,33135,8011,323,9,14,10,6,47,44,282,305,2,0,5,0,0,0,6,0,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,24,23,0,6,0,0,836,419,25,0,2,7,14,0,16,0,0,0,0,0,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,12,7,1,2693,32,11390,38,2,1,2756,2586,3923,1542,112,10919,190,Adware,leadbolt
59590,4848,10716,43132,101052,6272,21074,17870,3203,106,8,11,7,2,24,34,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,32,0,0,0,2,0,0,0,0,0,23,20,0,0,0,0,0,0,0,0,0,20,0,0,0,10,0,19,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,2,0,0,2820,47,2,2,3309,3554,617,2612,288,10380,193,Adware,inoco
47814,3336,12292,33504,99656,5276,17430,14226,3203,34,2,4,1,2,11,25,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,41,0,0,0,2,0,0,0,0,0,62,62,0,0,0,0,0,0,0,0,0,62,0,0,0,31,0,34,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,31,0,15,0,0,6240,104,2,2,449,2973,776,2903,4639,11740,192,Adware,inoco
50811,4776,9976,39804,79348,4868,17880,14097,3782,75,6,7,4,2,21,31,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,2,0,112,2330,563,1928,1152,6085,191,Adware,mobidash
18208,3524,10480,5904,72796,3656,6387,4939,1447,0,0,4,0,2,4,22,3,14,0,0,0,0,161,56,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,12,0,0,0,4,0,3,3,5,8,0,0,4,12,0,0,21,0,83,166,14,44,0,0,80,136,99,81,0,0,0,0,2,0,0,0,0,0,0,0,0,3,3,0,0,20,0,0,25,40,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,45,40,20,1110,12,5809,18,4,1,2418,1347,107,1878,751,6501,193,Adware,shedun
136072,10664,8460,104332,86528,10996,62335,52257,10077,473,12,16,13,4,67,49,35,84,3,25,12,0,0,0,0,0,17,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,53,0,52,0,0,606,412,18,0,0,0,126,63,0,0,0,0,0,0,35,0,0,64,62,0,0,2,0,0,0,54,17,17,0,0,0,0,0,38,0,0,45,14,0,0,0,0,29,0,1,1115893,2335,497215,2219,2,0,3324,1435,107,1724,3229,9819,195,Adware,airpush
29604,1252,12672,23200,76536,1264,7913,4698,3214,0,0,2,0,2,2,22,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5533,1261,2745,114,3852,13505,193,Adware,inoco
45817,4764,11868,32720,93828,4932,16126,12195,3930,23,2,6,2,2,12,29,4,19,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,14,0,0,0,13,0,1,1,0,1,0,0,13,0,0,0,0,0,3,6,0,12,1,1,22,100,9,2,0,0,2,0,4,0,0,0,2,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,3,4,763,9,2037,11,2,0,114,2994,610,1571,2354,7643,188,Adware,ewind
135632,40092,10188,79540,81868,44104,44624,37721,6902,218,4,5,2,6,44,36,19,48,2,0,4,0,40,16,12,0,12,0,0,0,9,3,3,8,0,0,0,0,0,259,0,0,0,18,0,0,0,241,241,10,10,3,0,0,0,0,0,84,81,0,6,0,0,130,70,10,0,0,0,14,0,0,0,0,0,0,0,12,0,0,7,0,0,0,6,0,0,0,0,24,12,0,0,0,0,0,66,0,0,0,0,0,0,0,0,37,0,3,48557,96,12160,156,4,0,2863,448,6459,2820,1543,14133,194,Adware,mobclick
16604,3052,10248,6208,74564,3184,5791,3758,2032,0,0,4,0,11,4,27,2,11,0,0,0,0,149,54,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,2,0,1,1,5,6,0,0,2,6,0,0,18,0,71,142,6,34,0,0,79,232,79,78,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,17,0,0,23,34,2,2,0,0,0,0,4,2,0,0,0,0,0,0,0,0,36,35,17,1124,8,2523,11,3,2,3393,2955,108,4124,982,11562,193,Adware,shedun
31666,3380,13564,23876,73540,3392,7917,4694,3222,0,0,1,0,2,2,23,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,2,0,2041,2307,957,112,1209,6626,191,Adware,shedun
98028,21108,10792,69008,100696,21756,44406,36759,7646,295,17,15,12,4,60,45,11,44,3,2,6,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,32,31,0,16,0,0,74,42,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,12,0,0,0,2,0,0,0,0,10,10,0,0,0,0,0,40,0,0,0,0,0,0,0,0,18,0,1,314958,542,125837,457,2,0,3130,111,1334,3131,1956,9662,193,Adware,airpush
53882,3052,10852,39968,95924,6244,14771,10290,4480,135,13,7,3,6,12,32,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,6,0,6,6,0,6,0,0,6,0,0,0,4,0,0,0,25,0,0,0,4,4,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,5,1,1684,658,242,2111,2480,7175,191,Adware,dowgin
46721,2896,11988,33664,101344,4808,17434,14340,3093,34,2,4,1,2,11,26,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,23,0,0,0,2,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,30,0,0,0,15,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,0,12,0,0,3180,53,2,1,350,793,3457,2821,5557,12978,189,Adware,inoco
65776,12260,8496,39296,91704,12336,19086,14523,4562,415,2,7,4,2,25,38,7,31,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,1,0,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,4,3,8,0,0,25,1929,18,0,0,0,6,0,7,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,4,0,0,0,0,0,0,40,2,0,0,0,0,0,0,0,0,9,1,4,1318,13,4385,20,2,0,949,111,2610,3020,1920,8610,189,Adware,sprovider
21050,7988,10444,4596,67548,8172,5507,4129,1377,0,0,4,0,8,4,22,3,12,0,0,0,0,174,59,0,0,0,0,0,0,12,0,0,0,0,0,0,4,0,12,0,0,0,4,0,3,3,5,8,0,0,4,22,0,0,33,0,121,245,61,58,32,32,107,395,129,124,0,0,0,0,1,0,0,0,0,2,0,0,0,5,4,0,0,28,0,0,33,56,3,3,0,0,0,0,6,4,0,0,0,0,0,0,0,0,61,57,28,357036,285,10400,187,3,3,108,3966,3180,1119,4195,12568,191,Adware,shedun
126027,30208,10640,87712,96508,31440,37609,31098,6510,120,3,7,3,4,39,40,10,37,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,29,2,0,0,0,386,194,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,6,0,1,3318446,3284,252036,2538,2,1,1727,1383,2280,126,2563,8079,192,Adware,mobidash
162648,15440,10440,130876,116316,15672,70043,51691,18351,67,2,9,3,6,41,42,28,113,3,4,1,0,0,0,3,0,0,3,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,102,132,0,2,153,153,336,417,0,0,0,13,14,7,0,0,0,0,0,0,16,0,0,10,3,6,0,6,0,0,6,510,36,36,0,0,0,0,50,0,0,0,0,0,0,0,0,0,18,0,3,155661,183,15305,190,2,1,1920,115,3251,2374,557,8217,197,Adware,airpush
51339,4404,11976,35040,98944,7992,18664,15010,3654,68,4,6,2,2,14,29,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,45,0,0,0,2,0,0,0,0,0,54,54,0,0,0,0,0,0,0,0,0,54,0,0,0,27,0,34,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,27,0,11,0,0,5940,99,2,1,1157,2820,388,4428,3042,11835,192,Adware,inoco
44471,4552,10736,32092,100040,4588,18101,13834,4266,135,4,5,2,3,11,29,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1920,32,2,0,2597,702,3340,117,1875,8631,191,Adware,airpush
91330,37844,10800,41928,96552,39576,20622,16123,4498,9,1,7,1,4,30,34,14,43,3,0,1,0,0,0,42,0,0,16,0,0,12,10,0,0,0,0,0,0,0,100,0,0,0,30,0,0,0,70,70,0,0,30,16,0,0,23,0,194,184,0,0,132,132,105,55,22,10,0,0,10,0,5,0,0,0,0,0,16,0,0,0,0,0,0,24,0,0,12,0,10,10,0,0,0,0,0,200,0,0,0,0,0,0,0,0,70,26,12,0,0,0,0,2,1,161,6826,3714,951,2726,14378,193,Adware,shedun
