Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Process_android.os.Process_killProcess,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.content.ContextWrapper_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getNetworkId,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SystemManager_android.content.BroadcastReceiver_abortBroadcast,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.media.AudioRecord_startRecording,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_info,Logcat_error,Logcat_debug,Logcat_verbose,Logcat_warning,Logcat_total,Process_total,Category,Family
53713,3980,11024,38936,81576,7728,19604,15843,3760,37,2,6,1,2,16,32,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0,2,0,0,0,0,2,1,1486,1845,2687,574,108,6700,192,Trojan_Dropper,locker
40572,4880,10316,30612,72304,4892,8060,6407,1652,36,1,6,2,2,9,26,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,5,0,0,0,0,2,1,112,744,10378,2760,1887,15881,193,Trojan_Dropper,locker
52783,5048,10136,36820,78996,9248,17408,15894,1513,27,2,6,1,2,14,29,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,27,0,3,0,0,0,0,3,1,3236,753,2369,3040,117,9515,191,Trojan_Dropper,locker
43638,3164,11532,32560,76420,4812,10077,7939,2137,19,1,5,1,2,10,25,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,9,0,0,0,0,2,1,3179,11006,105,2547,783,17620,191,Trojan_Dropper,locker
53251,6480,11360,35396,77696,10204,14404,13026,1377,27,3,7,2,2,16,30,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,49,0,10,0,0,0,0,3,1,113,2711,1603,717,2830,7974,190,Trojan_Dropper,locker
43788,4956,11332,31960,76460,4964,10077,7353,2723,19,1,5,1,2,10,25,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,7,0,0,0,0,2,0,2104,6638,760,102,3031,12635,192,Trojan_Dropper,locker
145403,28168,13876,102816,100556,29452,72313,47137,25175,565,3,19,16,4,43,39,12,47,2,0,6,0,0,0,0,7,0,0,0,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,0,8,0,28,0,0,7,14,14,0,14,7,7,0,0,0,0,14,8,14,177,340,0,2,0,56,35,35,0,0,0,0,0,62,0,0,0,24,0,1,6122152,4984,195477,3658,3,0,3584,207,2433,1073,2350,9647,193,Trojan_Dropper,cnzz
77650,12812,10600,53044,100764,15716,37495,30364,7130,158,8,5,2,4,41,37,26,47,2,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,26,0,0,0,5,0,1,2232,5,672,6,2,0,187,1518,7473,1729,519,11426,192,Trojan_Dropper,ramnit
41729,2128,11808,33456,75156,2264,11148,8193,2954,21,0,5,1,2,4,27,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,64,0,22,0,0,0,0,2,0,1096,2628,2950,114,5027,11815,191,Trojan_Dropper,locker
41394,3884,11980,30044,90732,3896,9130,6528,2601,11,1,5,1,2,11,28,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,9,0,8,16,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,21,0,0,0,8,0,0,0,0,0,0,0,0,16,0,0,0,17,0,8,0,0,4800,80,2,1,4996,115,5441,2148,604,13304,192,Trojan_Dropper,hqwar
50322,4132,10124,35852,81264,7980,16564,13605,2958,41,10,7,2,2,18,37,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,25,0,4,0,0,0,0,3,1,2698,3656,111,752,2981,10198,191,Trojan_Dropper,locker
50907,4504,10120,35408,80916,8404,16478,13405,3072,31,5,7,2,2,20,33,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,25,0,4,0,0,0,0,3,1,4704,815,2591,2707,107,10924,191,Trojan_Dropper,locker
52314,5824,11308,35276,78112,10108,16347,13135,3211,13,2,6,1,2,15,30,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,52,0,10,0,0,0,0,3,1,754,2890,111,3833,2560,10148,192,Trojan_Dropper,locker
54096,6060,10208,36880,77776,10104,17408,15876,1531,27,2,6,1,2,12,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,39,0,6,0,0,0,0,3,1,2594,862,2980,109,3421,9966,191,Trojan_Dropper,locker
35200,5372,11180,24512,81244,5384,7938,5702,2235,6,1,5,1,2,9,26,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,2,0,6707,1609,577,122,1473,10488,195,Trojan_Dropper,locker
157954,5716,9680,145192,80304,6292,49274,31451,17822,412,7,12,6,4,38,43,43,76,0,1,0,0,0,99,34,0,0,0,0,62,2,38,4,0,0,16,0,68,2,2,36,0,20,10,17,27,2,2,18,0,0,5,0,4,8,10,4,165,165,561,284,55,102,68,4,2,0,63,0,0,0,6,0,4,0,214,60,9,2,2,396,66,0,0,0,0,0,3,18,0,0,0,39,0,1,186271,1041,318929,1242,2,3,2337,1187,111,1391,507,5533,193,Trojan_Dropper,ztorg
50199,2664,10160,38096,83536,5396,19529,16451,3077,35,3,7,2,2,16,30,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,39,0,6,0,0,0,0,3,1,1249,2450,2595,115,585,6994,192,Trojan_Dropper,locker
47232,5780,11408,32716,76212,7860,14173,12122,2050,19,1,5,1,2,10,25,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,7,0,0,0,0,2,0,121,3007,2286,11650,693,17757,191,Trojan_Dropper,locker
52000,3408,11196,38704,84372,5652,19455,15340,4114,31,2,5,1,2,14,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,14,0,4,0,0,0,0,2,0,2441,111,865,7363,2032,12812,191,Trojan_Dropper,locker
62210,2136,10808,52096,78164,3608,30470,25779,4690,83,18,7,2,2,30,33,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,1,0,0,0,0,3,1,907,1774,115,2168,3143,8107,192,Trojan_Dropper,locker
82243,14276,10548,55980,100304,17396,41225,32680,8544,394,23,5,2,4,39,37,26,49,2,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,24,0,0,0,5,0,1,6608,13,1810,14,2,0,13110,779,2232,2529,318,18968,191,Trojan_Dropper,ramnit
49366,4512,10224,34376,79356,8600,14296,13009,1286,13,2,6,1,2,12,30,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,36,0,6,0,0,0,0,3,1,3183,2314,914,105,1912,8428,192,Trojan_Dropper,locker
47422,5112,10304,34232,74104,7424,13124,10329,2794,19,1,5,1,2,10,25,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,8,0,0,0,0,4,1,9528,1590,1659,105,559,13441,194,Trojan_Dropper,locker
50235,3868,11756,36008,80728,7496,15430,13022,2407,28,2,6,1,2,16,31,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,2,0,0,0,0,2,1,110,2243,3233,1957,673,8216,191,Trojan_Dropper,locker
49285,4924,11412,34336,83004,6296,16359,13158,3200,25,1,5,1,2,13,27,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,32,0,0,0,46,0,15,0,0,0,0,2,0,12916,107,2153,3298,949,19423,192,Trojan_Dropper,locker
51348,6376,11156,35060,78264,9260,15357,12837,2519,28,2,6,1,2,13,29,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,13,0,3,0,0,0,0,2,1,110,769,3627,2751,1867,9124,190,Trojan_Dropper,locker
70610,19792,10028,42540,87072,20348,12727,10955,1771,42,0,4,1,4,3,26,13,26,0,1,0,0,0,121,42,0,0,0,0,38,38,48,0,0,0,8,0,42,0,0,28,0,0,0,14,14,0,0,14,0,0,1,0,2,4,4,0,162,161,795,419,68,134,74,4,0,0,77,0,0,0,0,0,4,0,125,0,4,38,22,381,69,0,0,0,0,0,57,0,0,0,0,100,0,21,162044,797,251955,941,2,1,3710,100,2981,1300,4142,12233,193,Trojan_Dropper,ztorg
59657,6548,10920,40928,88612,10844,21675,17909,3765,30,2,6,1,2,12,32,13,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,2,0,0,0,0,2,1,621,3583,1895,102,2493,8694,191,Trojan_Dropper,locker
55256,5844,10124,37804,79388,10020,19539,16403,3135,38,3,7,2,2,16,29,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,36,0,5,0,0,0,0,3,1,2865,666,107,1506,2069,7213,190,Trojan_Dropper,locker
44586,3812,11304,32484,78776,5800,15208,12257,2950,19,1,5,1,2,10,26,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,8,0,0,0,0,4,1,3171,10377,118,1987,694,16347,190,Trojan_Dropper,locker
47536,7460,10204,31820,74008,9400,14147,12184,1962,19,1,5,1,2,10,25,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,5,0,0,0,0,4,1,2709,2549,5583,112,812,11765,192,Trojan_Dropper,<unknown>
46808,5680,11556,32508,72884,8324,10077,7814,2262,19,1,5,1,2,10,25,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,9,0,0,0,0,2,0,111,7018,757,1930,3308,13124,190,Trojan_Dropper,locker
103769,2876,9840,93796,75980,4340,29412,22962,6449,86,2,8,2,4,15,35,13,47,0,2,0,0,0,33,12,0,0,0,0,23,2,15,2,0,0,10,0,41,0,0,28,0,0,0,13,13,0,0,14,0,0,3,0,4,8,6,0,55,55,203,104,28,52,26,5,4,1,35,0,0,0,1,2,5,2,79,20,6,2,2,132,22,0,0,0,0,0,3,0,0,0,0,30,0,1,65758,336,93432,414,2,3,2279,690,1622,1308,110,6009,193,Trojan_Dropper,ztorg
61284,1668,10844,52964,74516,2608,30214,23771,6442,69,10,7,2,2,23,32,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,1,0,0,0,0,2,1,2018,811,109,1563,3170,7671,190,Trojan_Dropper,locker
50758,7112,11948,32244,94044,10360,17721,14746,2974,104,5,4,1,2,13,26,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,2,0,2651,1451,1559,146,579,6386,191,Trojan_Dropper,ramnit
48673,3968,10164,35168,80332,7128,16435,13545,2889,27,3,7,2,2,16,30,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,49,0,10,0,0,0,0,3,1,2906,119,2349,1507,776,7657,191,Trojan_Dropper,locker
68702,4664,9936,54460,83892,7656,39131,31904,7226,118,6,6,2,2,23,34,29,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,1,0,0,0,0,2,0,850,2091,98,2242,423,5704,193,Trojan_Dropper,locker
44179,2884,11264,32504,80048,4952,15209,12302,2906,19,1,5,1,2,10,26,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,9,0,0,0,0,2,0,645,103,3345,2269,12502,18864,192,Trojan_Dropper,locker
43887,3840,10200,31912,78160,5672,14163,11753,2409,19,1,5,1,2,10,25,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,6,0,0,0,0,2,1,124,736,11537,2023,1998,16418,191,Trojan_Dropper,locker
48842,3660,10116,35172,81528,7312,16433,13492,2940,27,3,7,2,2,13,30,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,53,0,11,0,0,0,0,2,1,749,2659,114,1734,3372,8628,190,Trojan_Dropper,locker
116868,28684,13836,73420,101080,31020,48059,34527,13531,740,3,22,19,4,45,40,19,46,2,0,6,0,0,0,0,7,0,0,0,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,31,0,10,0,28,0,0,7,14,14,0,14,7,7,0,0,0,0,14,8,14,19,24,0,2,0,56,35,35,0,0,0,0,0,62,0,0,0,26,0,1,2467658,1914,48536,1134,3,0,3095,3456,1296,274,2454,10575,193,Trojan_Dropper,cnzz
60046,1828,10816,50468,75972,3500,30442,24652,5789,82,17,7,2,2,30,33,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,1,0,0,0,0,3,1,107,1673,2209,940,3248,8177,192,Trojan_Dropper,locker
45369,5884,10184,31756,73260,6580,14145,11766,2378,19,1,5,1,2,9,25,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,6,0,0,0,0,2,1,8906,796,1662,2641,106,14111,190,Trojan_Dropper,locker
96237,37452,8716,42684,87976,38024,21393,16317,5075,32,1,7,1,6,17,34,8,34,0,1,0,0,0,0,8,0,0,0,0,16,17,22,4,26,0,32,0,186,0,0,66,0,0,0,86,86,0,0,100,0,0,24,0,56,112,9,4,20,20,448,242,87,178,48,47,2,0,114,0,0,0,0,0,47,0,63,0,0,16,16,0,0,0,0,0,0,0,22,16,0,0,0,146,16,8,110266,390,90648,497,3,3,252,6772,678,2868,2725,13295,190,Trojan_Dropper,ztorg
58747,1872,10824,49408,76772,3104,26245,18675,7569,79,14,7,2,2,27,34,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,1,0,0,0,0,2,1,105,972,1845,2967,1530,7419,192,Trojan_Dropper,locker
51586,4676,11240,35472,78980,8808,14345,13065,1279,17,3,7,2,2,17,31,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,45,0,8,0,0,0,0,3,1,765,2921,1708,3155,116,8665,191,Trojan_Dropper,locker
74265,1464,10860,64536,69280,3116,40641,34453,6187,80,15,7,2,2,27,34,19,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,1,0,0,0,0,2,1,977,108,1743,1909,2847,7584,193,Trojan_Dropper,locker
