Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getNetworkId,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SMS_android.telephony.SmsManager_sendTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.location.Location_getLatitude,API_DeviceData_android.location.Location_getLongitude,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_error,Logcat_verbose,Logcat_warning,Logcat_debug,Logcat_info,Logcat_total,Process_total,Category,Family
99058,25784,10000,66768,75680,26600,37001,30128,6872,104,2,5,2,4,36,36,11,44,3,0,6,0,0,0,18,0,0,6,0,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,37,0,4,0,0,92,55,8,0,0,0,2,0,4,0,0,0,0,0,6,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,10,0,1,75949,213,37150,249,2,0,1713,5358,118,765,2376,10330,193,Riskware,mobilepay
62663,3356,10588,45756,102340,9100,24054,19135,4918,145,8,6,3,2,21,35,8,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,20,19,8,0,0,0,2,0,4,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,1,4535,42,7788,49,3,0,6611,116,2488,1731,834,11780,192,Riskware,smsreg
53148,5168,11808,37108,99228,8104,20262,15579,4682,75,4,5,2,2,10,31,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,26,23,12,0,0,0,6,0,6,0,0,0,0,0,0,0,0,21,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,4,11047,106,14906,125,3,0,109,7569,951,2825,2097,13551,191,Riskware,smsreg
90897,29696,10584,48008,117644,32988,19505,17039,2465,28,1,4,1,4,22,34,14,43,3,0,0,0,180,60,0,0,0,0,0,0,15,15,0,6,0,9,197,0,0,0,65,0,0,0,134,135,0,0,65,0,0,0,0,180,165,0,0,60,60,411,261,193,166,0,0,74,0,29,0,0,0,0,0,15,0,0,23,3,0,0,30,0,0,44,43,0,0,0,0,0,0,0,0,0,0,0,0,115,0,15,1957,19,30016,380,2,0,1419,852,109,2383,1941,6704,191,Riskware,smsreg
48166,3644,10676,37424,98032,3660,19770,15430,4339,284,6,11,7,2,31,39,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,10,0,0,0,0,0,0,7,0,1,0,0,4380,73,2,1,121,3084,746,2157,4373,10481,192,Riskware,anydown
113687,29012,9932,69600,75788,36816,39651,32614,7036,235,10,11,8,4,41,43,10,42,3,0,4,0,0,0,10,0,0,4,0,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,0,18,0,0,92,55,8,0,0,0,2,0,4,0,0,0,0,0,4,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,18,0,1,499314,536,43652,422,2,0,890,109,2253,1623,4160,9035,192,Riskware,mobilepay
92590,31300,10668,48524,109164,34900,15364,11963,3400,28,0,4,1,4,25,33,14,41,4,0,0,0,159,53,0,0,0,0,0,0,17,17,0,4,0,3,216,0,0,0,72,0,0,0,144,145,0,0,72,0,0,0,0,196,179,0,0,452,452,393,242,173,146,0,0,74,0,24,0,0,0,0,0,17,0,0,20,1,0,0,34,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,125,0,17,562,6,23663,357,2,0,3785,495,3003,1056,3370,11709,191,Riskware,smsreg
66111,3744,10756,51640,101580,7448,23233,18733,4499,161,5,5,2,2,15,32,7,27,0,0,0,0,36,12,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,4,0,0,0,1,2,0,4,0,0,43,41,38,27,0,0,4,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,1201,12,5159,12,3,0,114,3048,2592,2565,633,8952,192,Riskware,smsreg
57238,2788,10716,43796,98988,6188,23321,18507,4813,116,5,5,2,2,14,32,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,20,19,8,0,0,0,2,0,4,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,5139,50,9234,60,3,0,1954,603,111,16155,2380,21203,192,Riskware,smsreg
17037,3352,10468,3984,67568,3496,5397,3939,1457,0,0,4,0,6,4,22,3,12,0,0,0,0,156,52,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,4,0,3,3,5,8,0,0,4,18,0,26,0,103,206,19,50,0,0,49,51,109,111,2,0,0,0,1,0,0,0,0,2,0,0,0,5,4,0,0,24,27,3424,0,0,0,0,0,0,4,2,0,0,0,0,0,0,53,49,24,1164067,807,21763,485,3,2,5346,993,3601,3037,113,13090,193,Riskware,skymobi
48835,14836,10612,25244,66880,14848,7481,4425,3055,8,0,6,1,2,5,26,3,12,0,0,0,0,110,37,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,2,0,1,1,0,1,0,0,2,2,0,20,0,76,156,9,40,0,0,44,178,72,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,20,2271,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,36,18,0,0,0,0,3,3,2637,2726,2184,899,112,8558,192,Riskware,skymobi
91341,31300,10584,47040,114980,34040,21212,16886,4325,28,1,4,1,4,28,34,9,38,4,0,0,0,273,91,0,0,0,0,0,0,25,25,0,2,0,3,335,0,0,0,112,0,0,0,223,223,0,0,112,0,0,0,0,300,275,2,0,120,120,636,388,282,252,0,0,120,0,37,0,0,0,0,0,25,0,0,31,1,0,0,50,0,0,71,71,0,0,0,0,0,0,0,0,0,0,0,0,192,0,26,602,7,28583,424,2,0,3292,3086,216,3496,1156,11246,190,Riskware,smsreg
48683,16864,10680,22556,62788,16884,8698,4984,3713,0,0,3,0,2,3,22,1,6,0,0,0,0,137,46,0,0,0,0,0,0,6,0,0,0,0,4,12,0,0,0,4,0,3,3,5,8,0,0,4,3,0,23,0,91,182,19,44,0,0,61,218,92,96,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,22,25,2900,2,2,0,0,0,0,4,2,0,0,0,0,0,0,48,46,22,571,4,1276,5,3,2,2913,117,2055,958,2941,8984,191,Riskware,skymobi
35586,4756,11048,21732,77004,4768,8662,4970,3691,0,0,3,0,2,3,22,3,7,0,0,0,0,126,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32,0,111,233,3,56,0,0,18,18,121,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,33,3400,31,31,0,0,0,0,0,0,0,0,0,0,0,0,55,62,32,0,0,0,0,2,3,1260,2990,2652,3758,129,10789,193,Riskware,skymobi
58767,7408,10756,42936,99152,7456,20577,14465,6111,6,1,4,1,2,10,30,18,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,451,0,83,83,4,0,0,0,0,448,6,6,4,0,0,0,0,0,0,0,0,0,0,84,42,10,0,0,0,10,0,5,0,0,0,5,0,5,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,112204,236,32032,237,2,0,11219,3820,114,1292,2856,19301,191,Riskware,smsreg
139432,29368,10628,89408,118788,30044,43190,31704,11485,70,2,5,1,5,39,38,17,69,4,1,4,0,0,0,8,1,0,5,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,100,0,6,107,107,236,315,0,0,0,8,0,0,0,0,0,0,2,0,14,0,2,1,1,8,0,4,2,232,29,29,0,0,0,0,32,40,0,0,0,0,0,0,14,11,2,101495,143,15896,135,3,0,2064,902,109,3478,1675,8228,192,Riskware,revmob
26127,2596,10376,16508,71336,2604,6372,3694,2677,0,0,2,0,2,2,23,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2633,1415,2869,123,2608,9648,193,Riskware,jiagu
34373,5072,10724,21984,76180,5084,8569,4941,3627,0,0,3,0,2,3,22,1,6,0,0,0,0,116,41,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,1,0,0,1,1,0,20,0,79,159,4,44,0,0,21,21,83,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,21,2147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,39,20,0,0,0,0,3,1,2923,126,2216,3407,1075,9747,191,Riskware,skymobi
17136,3636,10468,3968,70168,3820,5157,3540,1616,0,0,4,0,2,4,22,3,14,0,0,0,0,135,45,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,1,0,0,1,1,0,22,0,90,180,5,48,0,0,24,24,94,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,23,2422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,44,22,0,0,0,0,3,2,3376,3697,118,979,2358,10528,191,Riskware,skymobi
137131,26760,10816,95788,113300,27360,44600,35140,9459,151,2,7,3,6,55,39,20,82,4,0,6,0,0,0,17,0,0,1,8,0,3,0,0,0,0,0,2,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,59,82,0,12,51,51,85,429,0,0,0,7,0,0,0,0,0,0,0,0,9,0,0,4,4,0,0,2,1,128,25,25,0,0,0,0,22,20,0,0,0,0,0,0,20,0,1,121730,111,5899,79,2,0,1839,1125,2990,2062,148,8164,194,Riskware,revmob
37719,7300,10632,19684,73292,7312,8979,5259,3719,0,0,3,0,2,3,22,3,11,0,0,0,0,117,39,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,3,0,5,5,0,5,0,0,3,1,0,23,0,80,160,17,42,42,42,22,23,83,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,22,2303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,38,20,0,0,0,0,3,3,99,3282,2816,885,2765,9847,189,Riskware,skymobi
29534,1848,11504,22720,72428,1856,7878,4759,3118,0,0,2,0,2,2,21,2,8,0,0,0,0,210,70,0,0,0,0,0,0,16,16,0,4,0,6,220,0,0,0,74,0,0,0,146,146,0,0,74,0,0,0,0,192,176,0,0,46,46,417,263,209,184,0,0,76,0,26,0,0,0,0,0,16,0,0,24,1,0,0,32,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,129,0,16,679,7,3876,7,2,0,8477,6513,112,1294,3943,20339,192,Riskware,smsreg
107003,29408,10908,63380,109436,32396,38586,31635,6950,118,5,10,5,4,42,42,12,48,3,0,1,0,0,0,6,0,0,2,0,0,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,31,39,0,20,0,0,21,21,12,4,0,0,2,0,4,0,0,0,0,8,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,11,0,1,74723,413,55038,522,2,2,1015,3183,372,2874,2077,9521,191,Riskware,smsreg
54371,8864,9064,32300,86908,8996,9525,7755,1769,29,0,8,2,2,7,28,8,17,0,0,0,0,108,36,0,0,0,0,0,0,6,0,0,0,0,4,12,0,0,0,4,0,3,3,5,8,0,0,4,5,0,18,0,63,127,19,28,0,0,67,224,63,78,0,0,0,0,3,0,0,0,0,4,0,0,0,2,0,0,0,14,19,2615,2,2,0,0,0,0,4,2,0,0,0,0,0,0,32,30,14,1124,8,2563,11,3,3,775,3848,3048,113,2307,10091,191,Riskware,skymobi
44307,7276,12360,29384,93956,7296,15588,12292,3295,12,2,5,2,2,11,27,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38,0,14,14,3,0,0,0,0,35,1,1,2,0,0,0,0,0,0,0,0,0,0,64,32,2,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,18,503033,603,38401,586,2,0,6077,8226,924,109,2571,17907,190,Riskware,smsreg
37739,6076,10804,21668,74792,6088,8667,4988,3678,0,0,3,0,2,3,22,3,7,0,0,0,0,126,42,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,3,3,0,3,0,0,3,2,0,21,0,88,176,17,40,0,0,48,187,83,90,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,21,23,2587,1,1,0,0,0,0,4,2,0,0,0,0,0,0,43,42,21,0,0,0,0,3,3,2067,2895,2826,897,113,8798,191,Riskware,skymobi
69870,27848,12064,32752,102392,29184,12267,9080,3186,12,0,4,1,4,14,30,7,30,0,0,1,0,138,46,0,0,0,0,0,0,18,17,0,2,0,3,192,0,0,0,59,0,0,0,134,134,0,0,59,19,0,2,0,207,206,19,0,479,497,348,212,171,162,38,0,68,0,19,0,0,0,0,0,18,0,0,59,10,0,0,55,0,38,70,70,0,0,0,0,0,0,0,0,0,0,0,0,115,19,19,5115,76,30176,381,3,1,533,924,2529,3162,2864,10012,190,Riskware,smsreg
52016,4244,11908,36964,103388,6760,20348,15830,4517,77,5,5,2,2,15,31,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,26,23,12,0,0,0,6,0,6,0,0,0,0,0,0,0,0,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,10047,92,14627,112,3,0,1115,141,3564,2591,2251,9662,195,Riskware,smsreg
122793,26452,8388,67012,127360,26684,50388,43521,6866,21,2,6,2,6,56,38,28,83,2,2,1,0,0,0,5,0,0,5,8,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,170,0,0,254,250,443,280,0,0,0,10,0,10,10,0,0,0,0,0,19,0,0,11,4,4,0,15,5,519,10,10,0,0,0,0,60,12,0,0,0,0,0,0,67,0,5,73948,126,19133,144,3,0,3274,883,154,1861,4728,10900,194,Riskware,revmob
67855,3168,10656,54708,103156,6048,21976,16851,5124,185,12,6,3,2,19,40,6,24,0,0,0,0,77,29,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,0,0,0,0,0,0,0,0,54,54,52,50,68,52,0,0,4,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,1201,12,5211,13,3,0,2848,2657,3204,117,609,9435,192,Riskware,smsreg
37834,3484,9948,23476,91244,3496,7813,6213,1599,9,1,5,2,2,12,29,10,21,0,0,0,0,37,13,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,5,5,5,5,0,5,0,0,5,4,0,15,0,29,58,4,32,0,0,71,346,29,50,0,0,0,0,5,0,5,5,0,10,0,0,0,5,0,49,0,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,15,25482,494,56464,546,4,4,3495,1165,3017,5990,199,13866,195,Riskware,smsreg
62141,11800,8872,32700,97420,16544,20493,16983,3509,116,15,4,1,2,19,33,14,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,6,0,2,2111,14,1253,18,3,0,1785,3798,113,2757,1140,9593,192,Riskware,smsreg
70661,3880,10600,56964,91612,6928,22064,16817,5246,127,6,6,3,2,19,44,6,24,0,0,0,0,77,29,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,0,0,0,0,0,0,0,0,54,54,70,59,68,53,0,0,4,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,1124,12,5349,13,3,0,3328,114,1920,572,2828,8762,192,Riskware,smsreg
59848,6908,10744,38072,99736,13696,20535,16992,3542,80,3,5,2,2,10,30,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,20,19,8,0,0,0,2,0,4,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,7700,71,11051,83,3,0,1719,3805,1934,118,724,8300,192,Riskware,smsreg
96053,34532,10632,47836,112152,37892,19503,16764,2738,27,1,4,1,4,23,32,14,41,3,0,0,0,147,49,0,0,0,0,0,0,12,12,0,2,0,3,157,0,0,0,52,0,0,0,105,105,0,0,52,0,0,0,0,144,132,0,0,32,32,302,189,147,128,0,0,54,0,18,0,0,0,0,0,12,0,0,17,1,0,0,24,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,92,0,12,679,7,18063,254,2,0,3267,2955,3371,123,940,10656,192,Riskware,smsreg
73120,6440,10648,54264,93864,12324,27411,20875,6535,299,4,5,2,2,16,33,7,28,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,0,0,0,0,0,0,0,4,0,0,39,29,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,6,6,0,0,0,0,0,4,0,0,0,0,0,0,14,0,1,6559,36,7762,45,3,0,114,2713,2145,8385,951,14308,192,Riskware,smspay
83435,6744,10584,64444,94708,11644,38588,31950,6637,312,8,10,6,3,54,40,16,36,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1,10,0,0,18,0,0,0,1,0,0,0,16,16,4,4,1,0,0,1,0,19,38,0,14,0,0,14,14,7,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,18,0,1,36710031,25359,423668,10434,2,1,2786,1625,3407,115,645,8578,193,Riskware,smspay
82925,30540,10676,40396,110164,33200,15128,11585,3542,27,0,4,1,4,26,32,14,43,4,0,0,0,198,66,0,0,0,0,0,0,15,15,0,4,0,6,205,0,0,0,69,0,0,0,136,136,0,0,69,0,0,0,0,180,165,0,0,44,44,378,242,198,174,0,0,72,0,25,0,0,0,0,0,15,0,0,24,2,0,0,30,0,0,43,42,0,0,0,0,0,0,0,0,0,0,0,0,121,0,15,1204,14,30018,402,2,0,869,3417,3333,3552,110,11281,192,Riskware,smsreg
200762,13212,10528,177160,99564,13428,45369,36717,8651,550,3,9,4,5,43,39,17,71,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,175,2,6,8,4,0,1,1,30,161,32,32,7,0,0,19,0,9,18,15,4,1,1,771,1130,0,0,0,0,18,0,0,0,0,0,9,0,9,0,0,15,7,0,0,0,0,0,8,8,0,2,0,0,2,6,0,0,20,0,0,0,12,2,1,4782929,3403,89555,1537,4,2,4167,2452,704,1916,223,9462,188,Riskware,smspay
60563,7804,10552,44932,100472,7852,18029,15392,2636,26,1,5,2,4,10,30,18,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,670,0,128,128,5,0,0,0,0,665,9,9,5,0,0,0,0,0,0,0,0,0,0,106,53,12,0,0,0,12,0,6,0,0,0,6,0,6,0,0,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,5,147152,326,45556,328,2,0,7670,123,2636,1570,13490,25489,193,Riskware,smsreg
50509,13312,9372,22800,81112,17948,12806,11317,1488,17,1,4,1,2,10,27,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,8,0,3,2151,15,1353,20,2,0,2622,694,4562,2196,113,10187,192,Riskware,smsreg
43850,11932,10728,22956,68660,11944,8978,5136,3841,0,0,3,0,2,4,22,2,8,0,0,0,0,129,43,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,3,3,0,3,0,0,3,2,0,25,0,83,166,18,44,28,28,48,183,87,82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,24,2584,1,1,0,0,0,0,0,0,0,0,0,0,0,0,45,42,21,0,0,0,0,3,2,1098,3219,2937,124,4120,11498,189,Riskware,skymobi
54802,4936,11728,37964,94280,9068,20417,15759,4657,79,6,5,2,2,14,33,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,20,19,8,0,0,0,2,0,4,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,8947,67,10671,78,3,0,850,1981,2553,13775,111,19270,191,Riskware,smsreg
31698,3052,10328,20140,75180,3064,6367,4866,1500,0,0,2,0,2,2,23,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,115,1060,2885,2392,2358,8810,194,Riskware,<unknown>
63568,18696,8648,29636,84140,23784,17016,13941,3075,100,13,5,2,2,34,32,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,36,32,20,16,8,0,8,0,9,2,0,0,0,0,0,0,0,7,3,593,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,1923,22,10055,37,3,0,604,10624,3052,109,14611,29000,193,Riskware,smsreg
