Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Process_android.os.Process_killProcess,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.content.ContextWrapper_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getNetworkId,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SystemManager_android.content.BroadcastReceiver_abortBroadcast,API_SMS_android.telephony.SmsManager_sendTextMessage,API_SMS_android.telephony.SmsManager_sendMultipartTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.media.AudioRecord_startRecording,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_warning,Logcat_verbose,Logcat_debug,Logcat_info,Logcat_error,Logcat_total,Process_total,Category,Family
63846,1576,11032,54536,60420,3152,28491,22296,6194,89,16,7,2,2,21,34,22,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,4,0,1,0,0,0,0,3,1,1543,2412,2084,3329,990,10358,190,Trojan_Dropper,locker
60515,492,10360,55748,51412,504,24578,21499,3078,17,1,5,0,2,10,29,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,3,0,1,0,0,0,0,4,1,2309,3142,868,1517,2974,10810,190,Trojan_Dropper,locker
45472,4748,11436,32040,67460,5096,10077,7334,2742,19,1,5,1,2,10,25,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,23,0,7,0,0,0,0,3,1,751,2278,1534,6149,3476,14188,188,Trojan_Dropper,locker
143289,28172,14464,100912,92080,30176,53021,35994,17026,477,2,19,16,4,44,38,11,44,2,0,7,0,0,0,0,7,0,0,0,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,35,0,8,0,28,0,0,7,14,14,0,14,7,7,0,0,0,0,14,9,14,263,540,0,2,0,56,35,35,0,0,0,0,0,0,0,64,0,0,0,0,28,0,1,2945236,3042,217688,3263,4,0,992,1592,2825,2519,2775,10703,188,Trojan_Dropper,cnzz
56279,8452,11268,35916,74188,12344,16394,13473,2920,17,3,7,2,2,17,31,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,2,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,41,0,7,0,0,0,0,4,1,2787,1524,3134,2275,892,10612,189,Trojan_Dropper,locker
53153,4572,10840,37100,85552,7232,22508,21145,1362,16,2,6,1,2,14,29,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,30,0,11,0,0,0,0,3,1,900,2997,3263,1520,2292,10972,189,Trojan_Dropper,locker
73614,2476,10444,62000,75068,2612,39294,31330,7963,14,1,6,2,4,23,37,11,42,0,0,0,0,0,0,0,0,1,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,20,19,6,4,10,10,33,28,8,10,0,0,6,2,1,0,0,0,0,0,3,0,17,2,0,2,1,66,11,1,1,0,0,0,0,0,0,20,0,0,0,0,7,144,1,11585,87,19709,106,3,1,1782,2908,1520,2713,1173,10096,193,Trojan_Dropper,ztorg
49096,5656,10208,33420,76816,7820,16289,13410,2878,38,1,6,2,2,10,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,10,0,2,0,0,0,0,5,1,6624,1866,1505,3263,995,14253,190,Trojan_Dropper,locker
50368,6000,10084,32952,71696,7292,16288,13137,3150,38,1,6,2,2,10,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,9,0,2,0,0,0,0,3,1,8916,3256,882,1513,2196,16763,192,Trojan_Dropper,locker
55784,6152,11256,37488,69572,10528,16476,14973,1502,35,3,7,2,2,16,30,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,28,0,3,0,0,0,0,4,1,2466,2543,3140,801,1522,10472,187,Trojan_Dropper,locker
83745,11296,10540,65832,84764,11576,43206,35242,7963,14,1,6,2,4,23,37,11,42,0,0,0,0,0,0,0,0,1,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,22,21,6,4,10,10,33,28,8,10,0,0,6,2,1,0,0,0,0,0,3,0,17,2,0,2,1,66,11,1,1,0,0,0,0,0,0,20,0,0,0,0,7,165,1,11625,88,19631,105,3,1,3335,791,1892,2682,1526,10226,188,Trojan_Dropper,ztorg
58420,7540,10068,37872,74832,11452,19543,16599,2943,38,3,7,2,2,13,30,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,32,0,4,0,0,0,0,4,1,2321,1508,3194,3312,916,11251,189,Trojan_Dropper,locker
74436,3968,10656,57896,91124,9396,27456,21498,5957,403,6,8,5,2,16,34,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,5,0,33,0,0,18,0,0,0,14,15,0,0,18,0,0,0,0,1,2,0,8,0,24,29,22,15,12,12,0,14,6,10,0,0,0,0,12,0,12,6,0,0,0,0,48,30,30,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1,3247,20,3462,23,4,0,2998,667,1513,1912,7529,14619,191,Trojan_Dropper,cnzz
49971,6356,11428,32640,76016,7844,15206,12590,2615,19,1,5,1,2,9,27,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,2,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,20,0,6,0,0,0,0,5,1,9047,2547,1077,1425,2595,16691,186,Trojan_Dropper,locker
56137,1900,9936,48288,76216,1908,28214,24140,4073,86,6,7,2,2,25,32,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,4,0,1,0,0,0,0,2,1,1414,2057,2282,619,1467,7839,191,Trojan_Dropper,locker
113376,40656,10592,57448,103904,44476,34239,28277,5961,15,1,5,2,4,40,37,12,48,3,1,1,0,0,0,0,11,0,0,0,33,24,71,10,0,0,72,0,136,5,5,72,0,5,5,59,64,0,0,72,1,0,0,0,264,253,6,48,53,59,455,876,13,0,0,11,0,0,14,1,0,0,0,0,11,0,28,21,12,33,0,0,0,0,0,0,0,0,0,0,22,220,0,0,0,0,130,14,11,74878,257,35387,346,4,0,2507,1513,4115,4491,1480,14106,189,Trojan_Dropper,ramnit
47114,6152,10260,32308,70272,7488,15235,12636,2598,21,1,5,1,2,10,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,7,0,2,0,0,0,0,4,1,871,7474,1886,1531,2839,14601,187,Trojan_Dropper,locker
53017,6092,10104,35220,79224,9712,16457,13484,2972,35,3,7,2,2,13,30,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,40,0,6,0,0,0,0,4,1,2357,1519,3130,2843,902,10751,190,Trojan_Dropper,locker
48075,6176,10160,32648,72380,7500,14256,13005,1250,40,1,6,2,2,11,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,8,0,2,0,0,0,0,3,1,3033,1541,661,4701,1906,11842,187,Trojan_Dropper,locker
37902,2812,12184,29440,68636,2824,7918,5005,2912,0,0,4,0,2,2,25,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,24,0,0,0,0,2,0,3919,2693,4591,1507,1410,14120,190,Trojan_Dropper,locker
74439,9348,10704,55200,92320,9396,32259,18499,13759,68,1,5,1,2,12,28,10,37,0,1,0,0,0,48,24,0,0,0,0,2,2,17,2,0,0,14,0,93,24,24,45,0,19,19,28,47,0,0,45,0,0,3,0,6,12,5,0,0,0,235,121,0,0,0,16,2,0,38,0,0,0,0,0,16,0,59,0,6,1,4,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,47,1,2,53358,175,38572,235,5,2,1553,2106,751,3054,3416,10880,187,Trojan_Dropper,ztorg
69775,8892,9864,51260,56368,10900,30209,27223,2985,56,6,7,2,2,25,33,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,5,0,1,0,0,0,0,4,1,1507,1740,899,2042,3047,9235,188,Trojan_Dropper,locker
55896,6412,11436,36800,78568,9212,16509,14419,2089,43,2,6,1,2,13,31,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,0,0,0,0,39,0,13,0,0,0,0,2,1,1061,1514,2502,3630,6564,15271,191,Trojan_Dropper,locker
76038,3408,10524,62052,104616,5944,22483,17440,5042,141,11,7,3,2,18,40,8,35,0,0,0,0,0,85,34,0,0,0,0,0,0,0,4,0,0,10,0,24,0,0,8,0,0,0,16,16,0,0,8,2,0,4,0,1,2,4,0,72,74,58,56,80,59,4,0,4,0,5,0,0,0,0,0,0,0,6,4,0,2,0,4,8,8,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,3680,28,31260,433,5,1,3292,3071,1502,3161,598,11624,189,Trojan_Dropper,ztorg
34131,3440,13072,24232,79944,3448,8943,5082,3861,0,0,4,0,2,3,25,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,0,0,0,0,3,0,4443,1542,1507,11664,3110,22266,192,Trojan_Dropper,ztorg
54527,7460,11368,35516,74944,10764,14417,13075,1341,32,3,7,2,2,16,30,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,47,0,9,0,0,0,0,4,1,798,3251,2899,2332,1522,10802,188,Trojan_Dropper,locker
149207,29464,14412,104944,88944,31408,72372,47885,24486,623,2,21,18,4,45,38,11,43,2,0,7,0,0,0,0,7,0,0,0,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,0,8,0,28,0,0,7,14,14,0,14,7,7,0,0,0,0,14,9,14,228,442,0,2,0,56,35,35,0,0,0,0,0,0,0,62,0,0,0,0,27,0,1,29326707,24046,715470,15808,4,0,1638,1471,2876,2975,2573,11533,188,Trojan_Dropper,<unknown>
51635,3280,10020,41216,62084,3296,21891,17348,4542,133,6,6,2,2,22,32,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,1,0,0,0,0,2,0,1520,621,5487,2760,2092,12480,191,Trojan_Dropper,locker
51640,5348,10136,34728,70960,7528,16343,13189,3153,13,2,6,1,2,12,30,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,24,0,3,0,0,0,0,3,1,1501,3136,1214,3018,2831,11700,188,Trojan_Dropper,locker
54219,5948,10076,35644,72460,9836,16462,13762,2699,29,4,7,2,2,19,32,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,25,0,4,0,0,0,0,3,1,2361,2350,1445,1533,737,8426,189,Trojan_Dropper,locker
49908,6964,12020,31064,83860,10700,17558,13263,4294,37,4,7,2,2,21,33,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,2,0,0,0,0,3,1,2629,1521,1903,3674,863,10590,190,Trojan_Dropper,locker
50176,7248,10196,33568,68116,9132,16313,13489,2823,38,2,6,2,2,10,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,10,0,2,0,0,0,0,4,1,3471,1509,9312,1870,937,17099,190,Trojan_Dropper,<unknown>
49295,5468,10232,36416,69872,5480,19347,16836,2510,38,1,6,2,2,9,28,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,9,0,2,0,0,0,0,3,1,1739,3043,1111,1523,3547,10963,192,Trojan_Dropper,locker
49825,6904,10196,33348,69320,8928,16289,13324,2964,38,1,6,2,2,10,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,10,0,2,0,0,0,0,5,1,6896,812,2185,1554,3590,15037,188,Trojan_Dropper,locker
51741,5980,10172,35248,78780,7904,20916,15479,5436,40,1,6,2,2,11,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,9,0,2,0,0,0,0,4,1,3239,6942,914,1522,2009,14626,190,Trojan_Dropper,locker
36755,1964,10556,29584,70456,1972,7921,5182,2738,0,0,4,0,2,2,24,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,11,0,0,0,0,0,0,1518,2215,2072,1596,1860,9261,200,Trojan_Dropper,locker
51254,4924,11792,35504,78612,5568,17306,14383,2922,25,2,6,1,2,10,29,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,15,0,0,0,0,3,1,2649,985,2969,10557,1512,18672,188,Trojan_Dropper,locker
57453,7252,10160,37560,78236,11512,19538,16281,3256,38,3,7,2,2,16,29,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,24,0,2,0,0,0,0,4,1,1519,2331,1459,2182,794,8285,190,Trojan_Dropper,locker
48873,5944,10184,34636,78064,6252,17219,15152,2066,19,1,5,1,2,10,25,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,7,0,2,0,0,0,0,4,1,1513,2476,3327,2241,1052,10609,190,Trojan_Dropper,locker
56978,1424,10860,49376,86788,1452,32725,30089,2635,8,1,5,0,2,16,31,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,28,0,1,0,0,0,0,3,1,2457,1511,3131,1083,3549,11731,190,Trojan_Dropper,locker
35272,780,10960,31104,59384,784,8677,6874,1802,5,0,7,1,2,8,30,7,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,2,0,0,6,6,11,0,10,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,4,4,0,0,0,0,1,0,1,0,0,0,0,5,3,2629,2605,1504,873,2310,9921,189,Trojan_Dropper,hqwar
56376,5968,11572,36036,83100,8064,17541,14199,3341,43,2,6,1,2,16,30,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,24,0,0,0,0,36,0,12,0,0,0,0,3,1,1032,11109,1511,2587,3553,19792,188,Trojan_Dropper,locker
96416,5100,10548,82156,82540,5696,34052,23980,10071,275,4,6,2,2,21,34,12,47,0,2,0,0,0,25,12,0,0,0,0,20,0,19,4,0,0,14,0,38,24,24,19,0,8,8,11,19,0,0,19,0,0,1,0,3,6,4,0,0,0,213,110,0,0,0,4,2,0,16,0,0,0,0,0,4,0,25,20,4,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,21,1,1,44725,150,25998,209,3,1,2273,1525,3658,2780,766,11002,190,Trojan_Dropper,ztorg
49248,2452,10056,40272,65036,2500,24669,17061,7607,69,5,6,2,2,21,32,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,1,0,0,0,0,3,0,3648,797,2496,1908,1512,10361,191,Trojan_Dropper,locker
83451,12036,10572,64940,85136,12440,42126,34132,7993,14,1,6,2,4,22,36,10,40,0,0,0,0,0,0,0,0,1,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,20,19,6,4,10,10,33,28,8,10,0,0,6,2,1,0,0,0,0,0,3,0,17,2,0,2,1,66,11,1,1,0,0,0,0,0,0,20,0,0,0,0,7,161,1,11625,88,19684,106,3,1,1508,4547,1660,1158,577,9450,192,Trojan_Dropper,ztorg
54416,7108,11488,35252,69892,10500,15373,12994,2378,28,2,6,1,2,13,30,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,14,0,3,0,0,0,0,3,1,842,1537,3330,2091,3650,11450,187,Trojan_Dropper,locker
