Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_postUrl,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.content.ContextWrapper_databaseList,API_Database_android.content.ContextWrapper_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getNetworkId,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SystemManager_android.content.BroadcastReceiver_abortBroadcast,API_SMS_android.telephony.SmsManager_sendTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.location.Location_getLatitude,API_DeviceData_android.location.Location_getLongitude,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_warning,Logcat_info,Logcat_verbose,Logcat_error,Logcat_debug,Logcat_total,Process_total,Category,Family
70497,9692,10636,43408,90784,16672,25517,18246,7270,110,2,6,3,2,14,34,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,38,34,15,0,0,0,4,0,7,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,2,7294,34,8394,44,4,0,1516,2797,1951,733,6112,13109,188,Riskware,smsreg
71659,4224,10564,54052,90604,8152,23988,19546,4441,208,11,6,3,2,19,39,15,31,0,0,0,0,39,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,24,0,0,0,8,0,0,0,16,16,0,0,8,5,0,0,0,1,2,0,4,0,0,47,45,41,28,0,0,4,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,15,0,1,2030,12,4560,13,4,0,3019,3056,1516,608,2626,10825,187,Riskware,smsreg
87345,32432,10660,45180,97672,33824,13503,10548,2954,28,0,4,1,4,24,32,13,39,4,0,0,0,165,55,0,0,0,0,0,0,0,17,14,0,8,0,0,0,16,0,207,0,0,0,63,0,0,0,144,144,0,0,63,20,0,2,0,201,201,19,0,529,548,360,239,202,190,42,0,74,0,28,0,0,0,0,0,17,0,0,66,40,0,0,55,0,0,40,79,78,0,0,0,0,0,0,0,0,0,0,0,0,0,120,20,17,75585,202,53344,548,4,1,3998,3578,1394,4763,1921,15654,187,Riskware,smsreg
123478,25580,14404,86708,89328,26992,37437,30007,7429,170,10,10,7,4,49,43,10,40,3,0,30,0,0,0,6,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,43,0,22,11,11,177,98,13,0,0,12,0,0,13,0,0,0,0,0,44,0,0,0,0,13,0,2,0,1,0,12,12,0,0,0,0,0,24,22,0,0,0,0,0,0,15,0,1,435185,584,94302,545,4,0,3783,1937,1730,710,3769,11929,194,Riskware,revmob
75919,5808,10632,57080,93820,10524,27745,20975,6769,337,7,7,4,2,27,38,15,32,0,0,0,0,39,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,24,0,0,0,8,0,0,0,16,16,0,0,8,0,0,0,0,4,8,0,6,36,35,38,43,38,32,0,0,4,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,2,0,0,0,0,0,0,16,0,1,4075,60,10275,91,4,0,678,2781,3098,2820,1529,10906,186,Riskware,smsreg
43658,5400,12344,29268,88204,5416,13247,10493,2753,5,1,7,1,2,15,29,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,65,130,6,0,0,0,4,2,32,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,13,8,4,4,0,0,0,0,0,6,26,0,0,0,0,0,0,18,0,13,0,0,7980,133,6,2,3700,1184,3405,1643,2409,12341,192,Riskware,smsreg
96452,39604,10616,42868,100088,43052,24835,21439,3395,33,2,6,1,4,45,36,10,37,3,0,1,0,0,0,19,0,0,8,0,0,0,7,5,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,197,261,3,0,8,8,2,1,10,18,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,0,14,0,0,72,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,23,0,7,1360,34,2220,37,5,2,2656,921,2852,4277,1517,12223,187,Riskware,smsreg
119908,36968,10516,66224,109676,43072,42747,34225,8521,257,6,9,5,4,47,43,15,63,3,0,1,0,6,2,1,0,0,1,0,0,0,1,0,10,2,0,0,0,12,0,35,1,0,1,13,0,6,6,16,22,0,0,13,3,0,4,0,20,19,6,8,0,0,66,43,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,8,2,0,0,4,0,0,0,1,1,2,0,0,0,0,0,28,0,0,0,0,0,0,27,1,1,6563,63,25641,76,6,1,6395,12066,1508,1145,2962,24076,188,Riskware,smsreg
54723,17840,10624,25620,55668,17856,10171,5724,4446,8,0,7,1,2,5,27,3,12,0,0,0,0,126,42,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,1,0,1,0,0,1,2,0,22,0,81,163,6,38,0,0,46,181,80,86,2,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,20,0,22,2519,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,20,84,2,140,3,4,3,1480,4832,3090,2727,1021,13150,188,Riskware,skymobi
45353,6812,10692,24840,67320,6824,9707,5525,4181,0,0,3,0,2,5,26,2,10,0,0,0,0,123,41,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,8,0,0,0,2,0,1,1,5,6,0,0,2,3,0,22,0,84,168,6,40,0,0,62,219,81,88,2,0,0,0,2,0,0,0,0,2,0,0,0,5,1,0,0,20,0,23,2744,2,2,0,0,0,0,0,4,2,0,0,0,0,0,0,41,42,20,1983,12,2823,17,4,3,2719,4807,1519,950,3866,13861,187,Riskware,<unknown>
55679,19008,10576,25340,55372,19028,7633,4431,3201,8,0,6,1,2,5,24,2,10,0,0,0,0,122,41,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0,76,152,4,40,0,0,49,183,81,80,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,19,0,21,2436,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,38,19,168,4,280,6,4,1,3437,3327,2775,942,1520,12001,187,Riskware,skymobi
61987,4980,10636,43624,96360,10528,28556,23387,5168,425,15,14,11,2,21,51,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,13,0,1,0,0,0,0,4,0,3212,2309,4753,700,1508,12482,187,Riskware,wapron
57459,8088,11904,36184,96456,10828,18044,15055,2988,39,4,5,2,2,12,29,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,29,25,13,0,0,0,6,0,6,0,0,0,0,0,0,0,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,10801,97,13283,113,4,0,878,3029,2464,6337,1511,14219,188,Riskware,<unknown>
83077,31524,10732,41164,96044,32760,13090,10232,2858,28,1,4,1,4,24,32,13,37,4,0,0,0,156,52,0,0,0,0,0,0,0,19,17,0,2,0,0,0,7,0,199,0,0,0,62,0,0,0,137,137,0,0,62,0,0,0,0,202,185,0,0,514,514,384,234,166,142,0,0,76,0,21,0,0,0,0,0,19,0,0,23,1,0,0,38,0,0,0,34,33,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,19,1689,11,25175,348,3,0,3174,1150,1974,4100,3730,14128,188,Riskware,smsreg
46785,9956,12272,29184,88308,10284,17472,13457,4014,54,4,5,2,2,17,28,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,11,14325,90,14528,109,3,0,5045,1100,2588,3639,1510,13882,188,Riskware,revmob
60322,8372,10692,37000,96060,12804,20351,16454,3896,66,2,4,1,2,11,29,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,23,21,9,0,0,0,2,0,4,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,8733,76,11018,89,4,0,2111,1522,2837,753,14616,21839,188,Riskware,smsreg
51253,14720,10644,24016,56816,14736,10201,5729,4471,8,0,6,1,2,5,27,2,10,0,0,0,0,120,40,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,7,0,0,0,2,0,1,1,5,6,0,0,2,3,0,22,0,78,156,6,42,0,0,59,216,77,84,2,0,0,0,2,0,0,0,0,2,0,0,0,3,0,0,0,19,0,22,2505,2,2,0,0,0,0,0,4,2,0,0,0,0,0,0,42,40,19,779,9,1620,12,4,2,3253,2900,1511,980,6955,15599,187,Riskware,skymobi
87176,33872,10648,40828,107724,36352,20850,16796,4053,27,1,4,1,4,28,33,9,36,4,0,0,0,156,52,0,0,0,0,0,0,0,14,12,0,4,0,0,0,10,0,189,0,0,0,63,0,0,0,126,126,0,0,63,0,0,0,0,168,154,0,0,34,34,331,213,166,138,0,0,64,0,23,0,0,0,0,0,14,0,0,19,2,0,0,28,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,14,2163,13,30090,421,3,0,1334,3664,3120,1510,3649,13277,188,Riskware,smsreg
129200,9608,10568,107980,96832,11296,42483,32322,10160,306,1,6,1,5,33,36,31,72,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,29,0,235,105,8,113,9,0,7,7,93,213,72,72,15,1,0,16,0,15,24,6,0,2,1,532,744,0,0,0,0,8,0,0,0,0,0,4,0,4,0,0,10,5,0,0,0,0,0,0,7,7,0,0,0,0,0,4,2,0,0,19,0,0,0,21,3,3,1734118,1305,46957,774,5,2,2502,6577,1157,894,2413,13543,187,Riskware,smspay
48909,8396,12168,30864,98056,8456,18029,14441,3587,154,8,5,2,2,17,28,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,9,14932,84,14285,101,3,0,2221,4194,1127,3565,1629,12736,190,Riskware,revmob
126898,26344,9948,90648,61672,27548,48614,35601,13012,44,4,9,2,4,42,38,12,48,2,0,2,0,6,3,7,0,0,2,0,0,0,1,0,0,0,0,0,0,87,0,157,6,0,6,74,0,0,0,83,83,0,0,37,0,0,5,0,34,43,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,45,0,1,2716,10,2497,24,3,4,1512,3157,2832,1136,2139,10776,189,Riskware,smspay
45302,6092,11592,30956,75440,6104,13109,10672,2436,13,1,5,1,2,10,25,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,18,0,0,0,0,3,0,1511,590,1816,1800,6589,12306,190,Riskware,triada
93922,33304,10596,46404,110828,36836,19490,16569,2920,28,0,4,1,4,20,31,14,43,3,0,0,0,171,57,0,0,0,0,0,0,0,15,12,0,4,0,0,0,10,0,197,0,0,0,63,0,0,0,134,134,0,0,63,0,0,0,0,180,165,0,0,76,76,327,214,179,152,0,0,68,0,25,0,0,0,0,0,15,0,0,21,1,0,0,30,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,15,2954,12,27468,398,3,0,1341,3689,1589,3478,3504,13601,187,Riskware,smsreg
59506,9000,9048,39248,79404,9016,31165,28977,2187,29,2,5,2,2,9,27,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,28,0,0,0,28,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,44,14,107,137,137,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,14,0,0,9600,160,4,0,3671,3483,1553,806,2897,12410,188,Riskware,smspay
57574,20848,10556,26260,58028,20988,10154,5826,4327,8,0,6,1,2,5,26,3,12,0,0,0,0,121,41,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,1,0,1,0,0,1,2,0,19,0,78,156,6,38,0,0,48,182,79,83,2,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,19,0,21,2434,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,38,40,19,124,3,140,3,4,2,3026,2593,1519,999,3111,11248,187,Riskware,skymobi
67656,4048,10528,52888,101092,6980,18244,14519,3724,204,4,9,4,4,36,41,8,34,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,17,21,7,8,40,40,0,0,53,30,50,0,24,0,0,0,0,0,0,58,1,0,0,0,0,6,0,2,0,0,20,6,6,0,0,0,0,0,26,4,0,0,0,0,0,0,7,0,1,324,8,3184,9,4,2,3597,706,2609,1601,2252,10765,192,Riskware,smsreg
72254,3808,8408,57236,75276,3820,21290,18433,2856,195,0,17,13,2,18,43,15,53,0,0,0,0,4,2,0,0,0,0,0,0,0,6,0,50,0,0,0,0,33,0,126,0,0,3,31,60,5,5,30,35,0,0,1,14,0,7,0,11,36,10,28,8,8,27,3788,6,10,2,1,2,0,2,0,0,0,0,2,0,0,0,11,3,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,1,2255,21,4682,33,6,1,778,1488,4166,2683,2644,11759,190,Riskware,smsreg
91152,33992,10644,44064,106840,37132,20856,16368,4487,28,1,4,1,4,26,33,9,36,4,0,0,0,177,59,0,0,0,0,0,0,0,16,14,0,4,0,0,0,10,0,225,0,0,0,75,0,0,0,151,151,0,0,75,0,0,0,0,192,176,0,0,80,80,429,267,198,174,0,0,88,0,32,0,0,0,0,0,16,0,0,21,1,0,0,32,0,0,0,55,55,0,0,0,0,0,0,2,0,0,0,0,0,0,131,0,16,1476,6,18429,274,3,0,3744,3540,1407,1598,3726,14015,187,Riskware,smsreg
64918,4604,10636,45448,91088,11116,23416,17635,5780,106,3,6,3,2,20,33,8,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,23,21,9,0,0,0,2,0,4,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,1,5368,42,6757,49,4,0,2259,708,2605,1509,9148,16229,188,Riskware,smsreg
42669,13416,10848,18580,52844,13608,8519,4934,3584,0,0,3,0,2,3,22,3,9,0,0,0,0,138,46,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,1,0,1,0,0,1,2,0,23,0,91,184,6,44,0,0,48,182,95,91,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,23,0,25,2772,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,46,23,0,0,0,0,4,1,2942,3592,3127,1029,1517,12207,189,Riskware,skymobi
52640,628,9916,48504,49040,640,13841,11130,2710,33,1,5,1,2,15,27,8,33,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,10,11,0,0,0,13,120,16,16,0,0,2,0,3,0,0,0,0,2,0,0,0,5,0,7,0,0,0,1,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,5,1,1763,11,5190,17,4,1,1848,1105,485,1513,1218,6169,194,Riskware,<unknown>
54002,8308,10692,36440,99608,9256,16860,14946,1913,24,4,6,2,2,15,31,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,0,4,0,0,0,2,0,176,0,0,0,100,0,0,0,76,76,48,48,100,0,0,11,0,0,0,0,0,0,0,39,39,63,66,22,11,22,22,26,22,11,11,22,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,11,12904,63,9436,82,4,1,1636,3721,2525,1460,4143,13485,186,Riskware,smsreg
59897,7088,10700,38948,100840,10084,22739,16575,6163,81,2,5,2,2,15,31,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,32,27,15,0,0,0,8,0,7,0,0,0,0,0,0,0,0,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13,0,5,15665,105,14117,126,4,0,1509,2222,862,4523,3609,12725,188,Riskware,smsreg
91738,35664,10688,44972,99136,37220,13517,10548,2968,28,1,4,1,4,24,32,13,39,4,0,0,0,135,45,0,0,0,0,0,0,0,17,14,0,2,0,0,0,7,0,198,0,0,0,64,0,0,0,137,137,0,0,64,19,0,0,0,195,195,15,0,468,486,300,188,165,160,38,0,66,0,19,0,0,0,0,0,17,0,0,58,34,0,0,53,0,0,38,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,119,19,17,76916,203,44022,465,3,0,1089,1870,4019,3180,3620,13778,186,Riskware,smsreg
83215,22284,11172,51732,55624,23472,27034,21615,5418,64,2,5,2,4,31,37,10,40,2,0,2,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,20,0,0,0,0,0,0,9,0,1,1756,16,1624,20,2,0,2955,2381,1590,569,2379,9874,188,Riskware,smsreg
47085,13164,10608,25172,64448,13172,10474,5853,4620,8,0,6,1,2,5,27,2,8,0,0,0,0,129,43,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,8,0,0,0,2,0,1,1,5,6,0,0,2,3,0,22,0,82,164,6,44,0,0,62,219,94,94,2,0,0,0,2,0,0,0,0,2,0,0,0,3,0,0,0,20,0,23,2693,2,2,0,0,0,0,0,4,2,0,0,0,0,0,0,44,42,20,677,7,2467,9,4,2,1558,2928,1198,4000,4843,14527,190,Riskware,skymobi
69951,4788,10632,52056,97052,9812,23667,18927,4739,199,10,6,3,2,23,39,14,27,0,0,0,0,27,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,24,0,0,0,8,0,0,0,16,16,0,0,8,1,0,0,0,1,2,0,4,0,0,35,33,29,22,0,0,4,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,2,0,0,0,0,0,0,15,0,1,2030,12,4499,12,4,0,532,2470,1504,2425,2869,9800,188,Riskware,smsreg
48941,9532,12564,28984,76932,9540,9046,5582,3463,7,0,6,1,4,3,27,3,12,0,0,1,0,0,0,33,0,0,14,0,0,0,10,8,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,266,352,2,0,9,9,2,1,11,20,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,12,0,20,0,0,94,0,0,0,0,0,0,0,6,198,0,0,0,0,0,0,35,0,10,0,0,0,0,5,2,634,7652,1933,1515,2135,13869,183,Riskware,smsreg
44312,6456,12148,28492,98492,6692,15487,12781,2705,80,4,4,1,2,17,27,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,10,12183,88,14934,110,3,0,4070,2008,2207,1005,5243,14533,185,Riskware,revmob
52243,3916,10716,36904,80784,8352,23036,18417,4618,275,7,8,5,2,15,34,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,4,0,1859,662,3384,2792,2395,11092,190,Riskware,smsreg
38071,5284,10924,22484,77296,5296,6952,5087,1864,0,0,3,0,2,3,23,8,14,0,0,0,0,123,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,97,197,0,56,0,0,20,20,121,65,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,0,36,3122,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,49,48,36,0,0,0,0,3,3,3420,1467,4317,2004,6095,17303,190,Riskware,skymobi
70730,4240,10676,55568,70336,8108,32532,21256,11275,172,5,5,2,2,18,32,7,30,0,0,0,0,42,14,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,24,0,0,0,8,0,0,0,16,16,0,0,8,5,0,0,0,2,4,0,4,0,0,49,54,43,32,0,0,4,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,2030,12,4570,14,4,0,1515,3095,2713,692,2786,10801,186,Riskware,smsreg
61853,9732,10636,42788,97056,10444,15193,12582,2610,6,1,5,1,2,9,30,11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,9,0,0,0,0,11,0,0,0,0,0,0,0,2,2,0,0,9,11,0,11,0,0,0,3,0,0,0,302,160,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,32,0,0,0,0,18,18,9,0,0,0,0,0,0,0,0,0,0,0,0,46,1,9,62148,163,18795,216,3,1,1521,972,2915,2079,3193,10680,193,Riskware,smsreg
