Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_postUrl,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_warning,Logcat_verbose,Logcat_error,Logcat_info,Logcat_debug,Logcat_total,Process_total,Category,Family
119977,9452,10824,92256,99688,18244,28051,19552,8498,168,9,9,6,2,23,37,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,1,0,1,127,2,90,90,119,211,4,4,116,0,0,4,0,2,4,2,30,0,8,1003,1005,2,4,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,135,0,2,2080,20,3940,25,4,0,3531,2887,1998,773,376,9565,191,PUA,youmi
82529,23564,10760,51196,92388,24740,29734,24692,5041,75,1,4,1,4,32,34,9,36,2,0,3,0,0,10,0,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,31,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,20,0,0,0,0,4,0,1,1908,17,3418,42,2,0,971,1378,2888,113,1610,6960,194,PUA,scamapp
60100,1988,11172,46024,98288,6704,28101,22703,5397,242,3,6,2,2,17,29,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,3,2,8,4,0,0,0,0,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,91953929,63399,1283497,31957,2,1,1807,710,213,2504,3990,9224,191,PUA,utchi
106740,5868,10604,85212,94908,13144,29914,22668,7245,287,5,14,11,2,30,44,7,28,0,0,0,0,0,0,0,0,0,0,4,32,33,64,3,0,40,0,0,0,0,0,0,0,0,28,0,0,5,0,0,0,0,4,8,2,16,0,7,972,929,96,8,4,2,68,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,18,0,2,56246,242,39030,298,5,0,2422,2962,316,958,3553,10211,195,PUA,youmi
26036,1640,10468,17028,72372,1656,5856,4319,1536,0,0,1,0,2,2,23,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1650,7198,117,2407,3982,15354,190,PUA,secapk
46461,3644,12084,29612,92900,9180,11229,8550,2678,55,3,5,1,2,9,28,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,3,0,2702,1500,1920,578,167,6867,190,PUA,youmi
51784,6376,10868,33960,101096,9452,17817,13460,4356,43,1,4,1,2,10,30,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,70,0,0,0,14,0,0,0,56,56,0,0,14,0,0,0,0,0,0,0,0,0,0,48,48,56,8,0,0,32,0,16,0,0,16,0,0,8,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,22,0,7,9416,127,22882,136,2,0,707,194,7930,2958,2880,14669,193,PUA,umpay
62527,9920,10820,43968,102496,10488,29176,20583,8592,197,5,6,2,4,33,33,8,35,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,15,2,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,20,0,0,0,0,7,0,1,0,0,2280,38,3,1,1703,151,2741,4565,803,9963,193,PUA,cauly
28015,2156,9680,17092,71092,2168,5362,3961,1400,0,0,2,0,2,2,22,6,9,0,0,0,66,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,2,0,4524,2093,208,1346,3559,11730,190,PUA,secapk
83045,3292,10924,71996,90736,3352,21773,16917,4855,137,12,9,6,2,47,41,33,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2,0,10,10,0,10,0,0,2,0,0,0,0,2,4,0,8,0,4,424,428,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,8,0,1,876,8,1272,10,4,0,686,3702,2581,1827,369,9165,191,PUA,youmi
31843,1768,12752,24488,80404,1772,7967,5211,2755,5,0,5,1,2,3,24,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,0,0,0,2,0,3115,2388,4809,162,1087,11561,190,PUA,youmi
27326,1684,10392,17404,72808,1688,5378,4014,1363,0,0,1,0,2,2,22,6,10,0,0,0,81,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,2,0,4830,821,111,1419,1774,8955,188,PUA,secapk
30214,1396,11348,23736,77216,1408,7927,4875,3051,0,0,2,0,2,2,22,6,9,0,0,0,93,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,2,0,3965,111,5748,1956,1312,13092,190,PUA,secapk
199484,23660,10476,166276,91664,25036,62387,57550,4836,175,7,14,10,4,52,47,14,58,2,26,11,0,0,6,0,16,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,30,29,0,18,0,0,588,307,0,0,0,24,0,24,0,24,0,0,36,0,65,59,2,0,2,0,0,16,16,8,8,0,20,0,0,0,0,14,3,1,443819,654,97193,663,2,1,2178,4021,108,2699,1487,10493,194,PUA,scamapp
87433,4536,10628,71864,96420,8548,31657,23500,8156,117,4,8,5,2,18,33,14,19,0,0,0,0,0,0,0,0,0,0,2,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,36,0,2,265,247,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,20508,86,11717,112,4,0,5135,2222,150,3573,827,11907,193,PUA,youmi
30048,1252,12824,23456,77860,1264,7907,5086,2820,0,0,1,0,2,2,22,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3781,7438,1429,105,2903,15656,191,PUA,secapk
64698,2416,10956,50840,93628,7252,32336,26536,5799,92,3,6,2,2,14,30,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,1,2,12,6,0,0,0,0,6,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,193094751,136007,2763827,68913,3,1,331,3935,3036,540,1824,9666,192,PUA,utchi
63419,2344,11084,49460,86732,7168,28134,22291,5842,132,6,6,2,2,18,30,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,1,2,22,11,0,0,0,0,11,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,1,207943061,154529,3219295,80299,4,1,3237,2982,869,322,1999,9409,192,PUA,utchi
272772,14400,11960,249544,62060,15028,39007,29424,9582,76,5,7,4,6,43,39,11,48,3,0,3,0,0,10,0,0,4,0,1,2,8,0,0,1,105,6,0,6,31,0,70,70,4,74,5,5,31,0,1,4,0,27,29,2,4,2,33,3296,3320,2,2,0,2,2,0,1,5,0,0,4,0,2,2,0,0,2,0,0,0,0,0,0,0,20,0,0,0,0,38,0,1,31428,106,19242,131,6,0,665,197,1609,2339,3229,8039,188,PUA,youmi
28429,3052,10428,17132,69644,3064,5378,3698,1679,0,0,2,0,2,2,22,6,9,0,0,0,78,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,2,0,12031,2708,2796,109,1504,19148,193,PUA,secapk
55210,5664,11876,36448,98812,10396,19991,15862,4128,62,4,6,2,2,15,29,5,20,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,19,0,16,32,0,50,0,0,29,29,15,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,38,0,8,4946,54,9735,63,2,1,3364,3080,600,6560,550,14154,189,PUA,youmi
128828,25420,16820,91148,84964,26420,44908,36498,8409,112,1,4,1,4,43,36,11,44,3,0,6,0,0,12,0,0,10,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,43,0,0,0,0,304,152,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,2,0,0,0,0,0,0,0,20,0,0,0,0,4,0,1,4692497,3610,128754,2038,4,0,1462,2622,112,3120,1866,9182,194,PUA,scamapp
42739,6272,12244,29284,90092,6572,15390,11889,3500,25,1,4,1,2,10,26,4,18,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,530,265,0,0,0,0,32,0,0,0,0,0,31,0,35,32,0,0,0,0,128,0,0,0,0,0,0,0,0,0,16,20,0,16,107278,259,29577,286,2,0,2079,3600,919,5563,157,12318,192,PUA,cauly
67796,2296,11160,53172,93896,7556,33373,25511,7861,382,12,6,2,2,17,31,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,2,2,16,8,0,0,0,0,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,1,168495123,123951,2549670,63582,4,1,3012,696,1779,3426,318,9231,191,PUA,utchi
40071,3404,10828,30124,89536,4124,17489,13303,4185,50,3,5,2,2,12,29,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,690,4,1908,29,2,0,2662,1834,119,702,3860,9177,192,PUA,cauly
30874,1400,12968,24260,77676,1412,8971,4862,4108,0,0,2,0,2,2,23,6,9,0,0,0,87,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,2,0,3757,1631,14454,2573,108,22523,195,PUA,secapk
55041,6704,12144,35688,95316,11120,18780,14941,3838,81,4,5,1,2,14,29,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,24,0,0,17,14,24,12,0,0,0,0,12,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,7,29716999,22916,490865,11875,4,1,389,624,2303,3327,4758,11401,191,PUA,utchi
54237,3816,12032,36772,101076,8768,20402,16641,3760,124,8,8,4,2,25,29,4,17,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,18,0,20,40,0,44,0,0,33,33,17,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,37,0,11,6584,72,12087,77,2,3,5923,3274,540,2928,723,13388,191,PUA,youmi
30350,1192,11336,23900,76988,1204,7928,4991,2936,0,0,2,0,2,2,22,6,10,0,0,0,93,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,2,0,4089,2494,9638,157,1594,17972,194,PUA,secapk
116396,10024,10696,92388,88236,15032,25042,19228,5813,129,3,10,6,2,21,35,8,32,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,9,106,0,0,0,46,0,26,26,34,60,9,9,45,0,0,4,0,13,26,2,36,0,26,3516,3503,17,8,0,0,8,0,8,9,0,0,0,0,40,3,2,0,0,3,98,9,9,0,0,0,2,0,0,0,0,75,1,3,24215,112,20528,137,2,0,3430,3297,125,2128,596,9576,192,PUA,youmi
110257,1488,10848,101356,96068,1500,18465,14608,3856,49,0,4,1,2,10,29,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,0,0,0,16,1670,1686,2,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,8,0,2,3066,28,4473,35,4,0,172,1616,2180,669,2689,7326,194,PUA,youmi
63553,2716,11116,49472,93536,7144,30941,24221,6719,314,7,6,2,2,14,29,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,2,10,5,0,0,0,0,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,105270894,74356,1446874,36020,3,1,4404,691,2830,1983,277,10185,190,PUA,utchi
97242,8020,10776,76384,96148,11824,23014,18414,4599,10,1,5,2,2,14,29,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,23,0,22,208,6,129,129,60,189,2,2,207,0,0,8,0,6,12,2,0,0,24,2588,2610,11,12,0,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,6,9894,94,16521,128,3,0,110,1850,5607,2561,752,10880,193,PUA,youmi
61924,2556,10952,48368,91428,7172,28931,22045,6885,996,7,6,2,2,15,30,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,1,2,10,5,0,0,0,0,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,186037432,131637,2557394,63772,2,1,4154,256,1683,898,2851,9842,192,PUA,utchi
186711,25200,10516,152976,77432,26932,43165,33643,9521,146,4,9,6,4,30,40,8,32,3,0,4,0,0,14,0,0,7,0,1,0,0,0,0,0,412,5,0,5,249,1,220,110,52,162,3,3,125,0,0,10,0,21,21,7,14,0,8,1010,1011,1,2,0,0,2,0,1,0,0,0,7,0,0,0,0,0,2,1,0,0,0,0,0,0,120,0,0,0,0,140,0,1,10224,82,17930,122,3,0,261,2578,1995,4422,745,10001,193,PUA,youmi
64196,2584,11112,50304,94656,7212,31328,25091,6236,378,8,6,2,2,18,29,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,1,2,10,5,0,0,0,0,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,126703195,89875,1846681,46005,2,1,3088,1764,706,4163,287,10008,192,PUA,utchi
29839,1232,12896,23200,77244,1244,8930,4748,4181,0,0,1,0,2,2,23,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1555,5729,4411,157,2502,14354,190,PUA,secapk
125722,25420,10728,91724,95080,26296,40066,30515,9550,101,3,6,3,4,35,38,10,37,3,0,5,0,0,32,0,0,6,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,39,0,4,0,0,541,301,0,0,0,0,0,0,0,0,0,0,5,0,16,0,0,0,2,0,0,0,0,0,0,0,20,0,0,0,0,6,0,1,778451,1076,218554,1070,2,0,1204,1253,2347,744,116,5664,192,PUA,scamapp
27227,2188,10516,17188,70948,2204,5386,3726,1659,0,0,2,0,2,2,23,6,9,0,0,0,72,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,2,0,112,4826,2361,3126,1780,12205,195,PUA,secapk
60135,2676,11004,45464,90196,7480,28557,22130,6426,227,9,5,1,2,15,29,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,1,2,10,5,0,0,0,0,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,168261954,118127,2285715,56986,2,1,315,3090,2112,797,4330,10644,190,PUA,utchi
31185,1868,12848,24112,75412,1880,8966,4687,4278,0,0,2,0,2,2,22,5,7,0,0,0,84,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,2,0,5371,144,4140,2168,1525,13348,192,PUA,<unknown>
30812,1388,11344,23852,76268,1396,7950,4991,2958,0,0,2,0,2,2,22,7,13,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,922,2224,111,1216,519,4992,190,PUA,secapk
45994,6316,8804,30488,75388,6328,20320,17324,2995,62,1,6,2,2,15,30,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,2,2,0,2,0,0,2,0,0,0,0,0,0,4,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,13,0,2,0,0,0,0,2,0,2487,1780,134,3636,777,8814,191,PUA,cauly
37096,2076,11860,29764,69624,2084,8960,5028,3931,0,0,2,0,2,2,25,6,11,0,0,0,69,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,23,0,0,0,0,2,0,5676,196,3937,1322,2305,13436,192,PUA,secapk
22020,164,9716,16940,53972,176,6402,3907,2494,0,0,2,0,2,2,23,2,10,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,463,4870,1217,130,1294,7974,194,PUA,secapk
61834,6188,11188,44384,79360,10516,13815,9550,4264,54,3,4,1,2,10,28,3,14,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76,2,4,0,0,4,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,4120,36,4684,62,4,0,158,2565,1766,1347,674,6510,189,PUA,youmi
59277,1276,11116,51296,75568,1616,26992,22170,4821,142,5,8,4,2,24,31,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,4,0,8,0,6,7,14,1,2,14,7,0,0,0,0,7,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1,55573966,38971,789193,19518,3,1,288,5509,2029,3069,909,11804,191,PUA,utchi
128395,28296,10744,91220,89732,29616,39445,30772,8672,79,1,4,1,4,35,36,10,39,3,0,4,0,0,31,0,0,7,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,2,0,0,449,245,0,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,2,0,0,0,0,0,0,0,20,0,0,0,0,5,0,1,652368,924,167794,921,2,0,1944,935,3487,1695,148,8209,192,PUA,scamapp
117878,7456,10464,96676,95996,13540,43391,32329,11061,1049,2,6,2,2,16,35,6,26,0,4,0,0,0,0,0,0,0,0,2,4,0,2,0,0,11,0,0,0,3,0,4,4,4,8,0,0,3,7,0,27,0,2,4,13,4,3,4,591,542,24,18,0,0,4,0,11,0,0,0,0,0,26,25,2,0,1,0,0,36,0,0,0,0,0,0,0,0,0,14,0,1,9878,41,9018,49,5,1,1747,8111,93,2179,585,12715,191,PUA,youmi
25952,4388,9704,8516,90640,7048,14159,11922,2236,2,1,1,0,2,15,30,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,33,0,32,32,6,38,0,0,33,1014,0,27,0,100,203,0,0,138,111,162,135,116,229,0,34,214,0,59,86,0,0,0,0,0,0,138,0,54,0,54,5,5,0,27,0,0,0,0,0,0,33,0,27,69410,455,83383,507,4,1,5246,113,2438,2056,2753,12606,192,PUA,youmi
